Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
12,COSTA RICA - PRIMERA DIVISION,2024-11-20,03:00,Alajuelense,Herediano,2.0,3.2,3.5,1.44,2.63,1.33,3.25,2.08,1.73,1.83,1.83,0.5,0.3125,0.2857,0.6944,0.3802,0.7519,0.3077,0.4808,0.578,0.5464,0.5464,0.625,0.5714,1.6,0.9143,1.75,1.0938,1.5,1.2,0.3,36.8699,30.9638,8.5308,0.4286,0.375,0.0857,2.0787,0.5143,1.255,1.2047,1.0529,0.1824,0.0043,122.3256,0.4348,2.5591,0.524,1.5015,0.7619,0.7015,0.4661,1.688,2.0951,0.5102,1.4804,0.9322,1.0422,0.554,1.4762,0.7681,2.9457,0.0864,3.0329,0.2439,1.2443,0.2021,2.6972,0.241,1.4358,0.0597,1.0144,0.1771,0.7929,0.1332,0.8716,0.0575,0.3823,0.0876,0.5853,0.1555,0.6463,0.0405,0.4222,0.0824,0.4899,0.0439,0.4908,0.0183,0.7287,0.0497,0.4575,0.061,41.86,33.71,44.71,44.0,28.57,28.57,71.43,57.14,28.57,28.57,14.29,28.57,85.71,71.43,100.0,71.43,0.0,28.57,14.29,28.57,85.71,71.43,100.0,85.71,0.0,0.0,100.0,100.0,0.0,14.29,71.43,57.14,28.57,42.86,42.86,28.57,57.14,42.86,100.0,85.71,85.71,85.71,280.387,0.5122,269.5418,0.3753
5,BRAZIL - SERIE A BETANO,2024-11-20,15:00,Corinthians,Cruzeiro,1.36,4.33,8.5,1.44,2.63,1.33,3.4,2.05,1.75,2.25,1.57,0.7353,0.2309,0.1176,0.6944,0.3802,0.7519,0.2941,0.4878,0.5714,0.4444,0.6369,0.3141,0.16,3.1838,0.5094,6.25,1.963,7.14,2.97,4.17,74.3518,56.0436,64.3769,0.84,0.6859,0.4906,1.8372,0.5819,1.0602,1.2688,0.87,0.3174,0.0225,38.7733,0.875,0.7887,0.5558,1.7558,1.0343,0.5583,0.4153,1.8945,2.2307,0.6187,0.9334,1.3831,1.3607,0.5555,0.9109,0.9877,4.6272,0.0851,2.3428,0.3477,2.0072,0.1817,4.8429,0.1953,1.3942,0.1078,0.5003,0.2411,0.7513,0.0707,0.786,0.2528,0.6121,0.0601,0.5379,0.0708,0.3949,0.0555,0.3107,0.0753,0.5115,0.037,0.4605,0.0421,0.5026,0.0404,0.2864,0.0419,34.71,18.43,15.29,26.71,42.86,0.0,57.14,42.86,42.86,42.86,28.57,28.57,85.71,14.29,100.0,57.14,0.0,42.86,57.14,42.86,42.86,57.14,100.0,57.14,0.0,14.29,100.0,85.71,0.0,42.86,71.43,28.57,28.57,71.43,14.29,28.57,42.86,28.57,100.0,42.86,85.71,57.14,244.7114,0.597,266.2577,0.5713
4,BOLIVIA - DIVISION PROFESIONAL,2024-11-20,20:00,GV San Jose,Aurora,1.85,3.5,3.5,1.36,3.0,1.22,4.0,1.75,2.05,1.67,2.1,0.5405,0.2857,0.2857,0.7353,0.3333,0.8197,0.25,0.5714,0.4878,0.5988,0.4762,0.5286,0.5286,1.8919,1.0,1.8919,1.0,1.65,1.65,0.0,39.5226,39.5226,0.0,0.4714,0.4714,0.0,1.9693,0.6366,1.2032,0.7478,1.7003,0.3749,0.2032,2.4149,1.023,1.1877,0.7129,0.6845,0.472,1.6015,0.5014,1.5692,2.4201,0.8835,1.5375,0.5117,0.7198,1.0931,1.3343,0.4006,3.8986,0.1294,4.4997,0.2628,0.4571,1.7397,6.3143,0.0458,1.6614,0.1257,0.8798,0.1954,0.3757,0.4498,1.1655,0.0887,0.3194,0.3024,0.7682,0.0889,0.6108,0.0817,0.5215,0.0453,0.5562,0.0367,0.4352,0.1473,0.6085,0.0629,0.331,0.0447,21.29,10.71,41.71,51.71,0.0,57.14,71.43,42.86,14.29,57.14,57.14,14.29,14.29,100.0,57.14,71.43,42.86,28.57,42.86,42.86,57.14,57.14,71.43,100.0,14.29,0.0,85.71,100.0,28.57,0.0,57.14,57.14,42.86,42.86,42.86,28.57,71.43,14.29,71.43,100.0,28.57,100.0,310.615,0.4396,204.9108,0.6401
13,SPAIN - LALIGA2,2024-11-20,20:00,Eldense,Huesca,2.23,2.9,3.55,1.62,2.2,1.53,2.38,2.7,1.44,2.25,1.57,0.4484,0.3448,0.2817,0.6173,0.4545,0.6536,0.4202,0.3704,0.6944,0.4444,0.6369,0.769,0.6282,1.3004,0.8169,1.5919,1.2241,1.32,0.67,0.65,33.4248,18.5208,18.0042,0.3718,0.231,0.1831,0.9872,1.4325,1.4043,1.0766,-0.2952,-1.3137,0.2392,2.6484,0.6283,1.2031,0.2618,1.864,0.8227,1.4768,0.4495,1.1891,1.17,0.6461,1.0245,1.1271,1.4652,0.7739,0.7854,0.9624,3.9485,0.2127,3.1713,0.3435,3.5114,0.1522,3.2642,0.1578,0.9863,0.156,0.4931,0.2111,0.9148,0.1286,0.5645,0.2859,0.6849,0.0384,0.6699,0.0566,0.373,0.0625,0.2007,0.0663,0.5977,0.0858,0.4062,0.1297,0.4011,0.0344,0.2719,0.046,34.0,37.71,29.86,20.57,42.86,14.29,42.86,42.86,42.86,42.86,28.57,14.29,71.43,28.57,57.14,71.43,42.86,28.57,42.86,0.0,57.14,100.0,71.43,42.86,0.0,14.29,100.0,85.71,28.57,57.14,57.14,28.57,42.86,71.43,14.29,28.57,28.57,42.86,85.71,57.14,85.71,57.14,314.7377,0.3145,307.2406,0.4386
6,BRAZIL - SERIE A BETANO,2024-11-20,20:30,Athletico-PR,Atletico GO,1.55,3.9,5.5,1.4,2.75,1.3,3.5,2.01,1.89,1.95,1.8,0.6452,0.2564,0.1818,0.7143,0.3636,0.7692,0.2857,0.4975,0.5291,0.5128,0.5556,0.3974,0.2818,2.5161,0.7091,3.5484,1.4103,3.95,2.35,1.6,63.1456,49.6001,38.6598,0.7182,0.6026,0.2909,0.4886,2.3207,0.1146,3.2984,-0.8527,-0.6848,-1.6468,-0.3441,0.3311,1.6143,0.6926,0.7046,1.1087,0.6224,1.3981,0.5628,0.7271,1.4702,0.6926,0.7046,1.5798,0.6177,2.3394,0.4066,1.6115,0.2798,3.5501,0.1522,3.2299,0.2271,17.115,0.0193,0.6716,0.2247,0.3687,0.2346,0.9573,0.1337,1.3687,0.0449,0.7589,0.1182,0.2339,0.7106,0.4624,0.0601,0.4592,0.0926,0.5023,0.0147,0.5025,0.0251,0.4861,0.0714,0.1659,0.1543,22.14,13.43,18.29,14.71,0.0,14.29,57.14,57.14,42.86,42.86,42.86,57.14,42.86,71.43,100.0,100.0,0.0,0.0,57.14,71.43,42.86,28.57,85.71,85.71,0.0,0.0,100.0,100.0,14.29,14.29,42.86,57.14,57.14,42.86,14.29,0.0,14.29,0.0,57.14,71.43,85.71,100.0,311.0411,0.3173,347.9032,0.2777
7,BRAZIL - SERIE A BETANO,2024-11-20,20:30,Bragantino,Sao Paulo,2.75,3.0,2.6,1.53,2.38,1.44,2.75,2.4,1.53,2.0,1.75,0.3636,0.3333,0.3846,0.6536,0.4202,0.6944,0.3636,0.4167,0.6536,0.5,0.5714,0.9167,1.0577,1.0909,1.1538,0.9455,0.8667,0.15,0.25,0.4,-4.2892,7.125,-11.3099,0.0577,0.0833,0.1538,0.8211,1.3019,0.6405,1.7703,-0.295,-0.9522,-0.7791,-0.604,0.4057,1.3175,0.1358,2.7835,0.5199,1.0281,0.7472,1.2041,0.9194,1.0877,0.5193,1.0293,1.2144,0.6224,1.2984,0.7326,2.6214,0.1496,1.8857,0.4306,3.1499,0.182,4.2286,0.1553,0.6889,0.2073,0.3737,0.6101,0.7603,0.0527,0.7309,0.2032,0.6958,0.1419,0.6734,0.0509,0.4065,0.0288,0.261,0.051,0.4408,0.0812,0.438,0.0888,0.3779,0.1805,0.3188,0.1161,26.86,38.57,21.43,15.43,14.29,0.0,42.86,42.86,28.57,42.86,42.86,14.29,57.14,28.57,57.14,57.14,42.86,42.86,42.86,28.57,57.14,71.43,57.14,57.14,14.29,14.29,85.71,85.71,42.86,42.86,57.14,28.57,42.86,71.43,0.0,0.0,14.29,14.29,57.14,42.86,85.71,71.43,176.1809,0.8932,265.944,0.4985
8,BRAZIL - SERIE A BETANO,2024-11-20,20:30,Criciuma,Vitoria,2.1,3.3,3.3,1.44,2.63,1.36,3.2,2.15,1.67,1.95,1.8,0.4762,0.303,0.303,0.6944,0.3802,0.7353,0.3125,0.4651,0.5988,0.5128,0.5556,0.6364,0.6364,1.5714,1.0,1.5714,1.0,1.2,1.2,0.0,30.9638,30.9638,0.0,0.3636,0.3636,0.0,1.7444,0.7186,0.985,1.4357,0.3962,0.8231,-0.4629,-2.4517,0.4976,1.0742,0.1215,3.1111,0.2193,3.4469,0.8474,1.0617,1.1432,0.787,1.1337,0.7936,0.747,1.0119,1.5967,0.7102,2.993,0.2076,7.786,0.0916,1.9501,0.3539,8.6282,0.1018,0.7778,0.1071,0.8072,0.064,0.5636,0.2378,0.8072,0.1615,0.6792,0.037,0.6749,0.053,0.3794,0.0614,0.3945,0.0525,0.5328,0.0242,0.5573,0.0278,0.4128,0.0424,0.1858,0.0522,23.43,39.43,35.86,19.57,42.86,0.0,28.57,71.43,42.86,28.57,28.57,14.29,42.86,42.86,57.14,71.43,42.86,28.57,14.29,28.57,85.71,71.43,57.14,100.0,14.29,0.0,85.71,100.0,42.86,0.0,28.57,42.86,71.43,57.14,42.86,14.29,42.86,28.57,71.43,71.43,57.14,71.43,228.657,0.7046,323.3295,0.303
1,ARGENTINA - TORNEO BETANO,2024-11-20,21:00,Newells Old Boys,Central Cordoba,2.15,3.1,3.6,1.62,2.2,1.62,2.2,2.88,1.4,2.25,1.57,0.4651,0.3226,0.2778,0.6173,0.4545,0.6173,0.4545,0.3472,0.7143,0.4444,0.6369,0.6935,0.5972,1.4419,0.8611,1.6744,1.1613,1.45,0.95,0.5,35.9421,25.4077,14.0362,0.4028,0.3065,0.1389,1.2023,1.0427,1.4316,0.7921,-0.4466,-1.0842,0.4316,1.2034,0.2884,1.6921,0.2718,1.7954,0.6791,1.1586,0.5787,0.9236,0.7611,0.9932,1.1246,0.9506,1.2077,1.171,0.693,0.7042,2.5729,0.1056,3.9572,0.2334,4.4445,0.1512,2.1642,0.1023,0.7062,0.0854,0.6305,0.2368,0.9919,0.1087,0.4162,0.1795,0.6351,0.043,0.7932,0.1831,0.2056,0.0501,0.2242,0.3457,0.5899,0.0783,0.481,0.0963,0.4124,0.0623,0.261,0.1333,24.43,17.0,38.43,27.86,14.29,14.29,42.86,57.14,28.57,28.57,14.29,14.29,42.86,57.14,42.86,85.71,57.14,14.29,28.57,0.0,71.43,100.0,42.86,71.43,28.57,14.29,71.43,85.71,57.14,28.57,28.57,14.29,71.43,85.71,0.0,28.57,28.57,28.57,57.14,71.43,57.14,71.43,261.8175,0.6651,184.0032,0.8642
9,BRAZIL - SERIE A BETANO,2024-11-20,22:00,Bahia,Palmeiras,3.1,3.3,2.2,1.44,2.63,1.36,3.2,2.1,1.7,1.8,1.95,0.3226,0.303,0.4545,0.6944,0.3802,0.7353,0.3125,0.4762,0.5882,0.5556,0.5128,0.9394,1.4091,1.0645,1.5,0.7097,0.6667,0.9,0.2,1.1,-24.2277,5.7106,-28.8108,0.4091,0.0606,0.5,1.5423,0.906,1.4611,0.858,0.5806,0.5732,0.3604,0.8094,0.3959,1.3501,0.3893,2.0211,0.2412,2.0232,0.2789,1.7497,1.0995,0.9723,1.2144,1.4149,0.5188,1.5166,0.854,1.2518,1.7815,0.2798,3.1785,0.1667,1.2572,0.1832,2.5514,0.7874,0.7662,0.1693,0.9417,0.1572,0.5519,0.1234,0.7275,0.3452,0.5998,0.147,0.6066,0.0849,0.4575,0.0219,0.4503,0.1019,0.5378,0.0126,0.5391,0.0447,0.5324,0.0193,0.4549,0.0699,23.14,21.14,33.14,31.86,14.29,14.29,57.14,57.14,28.57,28.57,28.57,28.57,28.57,42.86,71.43,57.14,28.57,42.86,0.0,14.29,100.0,85.71,57.14,57.14,14.29,14.29,85.71,85.71,42.86,42.86,28.57,14.29,71.43,85.71,42.86,42.86,42.86,42.86,71.43,71.43,42.86,57.14,265.2754,0.5789,232.2227,0.6946
10,BRAZIL - SERIE A BETANO,2024-11-20,23:00,Cuiaba,Flamengo RJ,4.2,3.3,1.85,1.57,2.25,1.53,2.5,2.6,1.48,2.25,1.57,0.2381,0.303,0.5405,0.6369,0.4444,0.6536,0.4,0.3846,0.6757,0.4444,0.6369,1.2727,2.2703,0.7857,1.7838,0.4405,0.5606,2.35,0.9,1.45,-49.6001,-24.2277,-35.9421,1.2703,0.2727,0.7838,1.1681,1.1516,0.7663,1.8455,-0.0882,-5.5295,-0.589,-1.1015,0.3738,2.0222,0.8428,0.4485,0.3935,1.3583,0.4718,1.1329,0.8771,1.0258,1.2303,0.6144,0.9653,1.1962,1.8194,0.7585,2.3214,0.3348,3.7998,0.16,2.5072,0.262,5.5782,0.0962,0.6249,0.1515,0.7253,0.293,0.6964,0.2132,0.9396,0.1189,0.6696,0.0349,0.5822,0.0447,0.262,0.0454,0.3396,0.0412,0.4566,0.0834,0.497,0.0161,0.3927,0.0369,0.3078,0.1868,29.0,20.57,29.29,38.14,0.0,28.57,57.14,57.14,14.29,42.86,14.29,57.14,42.86,71.43,57.14,85.71,42.86,14.29,14.29,42.86,85.71,57.14,57.14,85.71,28.57,0.0,71.43,100.0,42.86,14.29,42.86,57.14,57.14,42.86,14.29,42.86,28.57,28.57,57.14,85.71,57.14,85.71,250.985,0.6803,315.5025,0.312
