Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
5,BOLIVIA - DIVISION PROFESIONAL,2024-11-21,00:00,Independiente,Blooming,1.7,3.6,4.2,1.44,2.63,1.33,3.25,2.08,1.73,1.91,1.8,0.5882,0.2778,0.2381,0.6944,0.3802,0.7519,0.3077,0.4808,0.578,0.5236,0.5556,0.4722,0.4048,2.1176,0.8571,2.4706,1.1667,2.5,1.9,0.6,51.3402,43.5312,16.6992,0.5952,0.5278,0.1429,1.0138,0.8875,0.8793,1.6083,0.0138,12.3333,-0.4524,-1.2056,0.4167,1.8882,0.2162,2.2572,0.7375,1.2199,0.7195,2.0346,0.8725,1.3926,0.7696,0.8967,0.8587,0.9509,1.222,1.1294,2.8586,0.1049,3.003,0.4927,1.7586,0.1554,6.8211,0.1609,1.055,0.0912,0.4822,0.3627,0.7693,0.1022,0.8394,0.2047,0.694,0.0736,0.5709,0.1839,0.3269,0.1107,0.5078,0.0744,0.5879,0.1847,0.4814,0.0355,0.5386,0.033,0.2501,0.0572,20.86,26.43,37.86,28.43,28.57,0.0,28.57,71.43,28.57,28.57,28.57,28.57,57.14,42.86,57.14,57.14,42.86,42.86,42.86,28.57,57.14,71.43,57.14,42.86,28.57,0.0,71.43,100.0,42.86,57.14,42.86,28.57,57.14,71.43,14.29,14.29,14.29,28.57,57.14,71.43,71.43,71.43,189.8417,0.7889,318.4572,0.3094
9,COLOMBIA - PRIMERA A,2024-11-21,00:30,Millonarios,Dep. Pasto,1.73,3.25,4.75,1.57,2.25,1.5,2.5,2.6,1.48,2.38,1.53,0.578,0.3077,0.2105,0.6369,0.4444,0.6667,0.4,0.3846,0.6757,0.4202,0.6536,0.5323,0.3642,1.8786,0.6842,2.7457,1.4615,3.02,1.52,1.5,56.4854,37.2348,36.8699,0.6358,0.4677,0.3158,2.2781,0.5503,1.0124,1.3287,0.9975,0.2677,-0.0729,-7.1303,0.4337,1.2324,0.24,2.0333,0.3545,1.3766,0.1663,2.273,1.5533,0.73,0.561,1.4025,0.5559,1.4154,0.6339,1.2412,2.2557,0.0919,2.4998,0.3623,0.2357,0.9062,2.7427,0.0779,1.0421,0.0997,0.6011,0.1424,0.3992,0.1563,0.6011,0.1038,0.5388,0.1216,0.6072,0.0767,0.3472,0.051,0.2334,0.111,0.3585,0.0524,0.4345,0.0566,0.6556,0.0479,0.3451,0.1223,41.29,4.43,16.14,24.29,0.0,0.0,85.71,42.86,0.0,28.57,42.86,28.57,28.57,14.29,71.43,42.86,28.57,57.14,0.0,0.0,100.0,100.0,57.14,28.57,14.29,28.57,85.71,71.43,42.86,71.43,57.14,14.29,42.86,85.71,42.86,28.57,71.43,28.57,85.71,42.86,28.57,42.86,255.3471,0.5264,267.9064,0.6409
6,BOLIVIA - DIVISION PROFESIONAL,2024-11-21,01:00,Universitario de Vinto,Oriente Petrolero,1.8,3.4,3.9,1.5,2.5,1.4,2.75,2.3,1.6,2.0,1.73,0.5556,0.2941,0.2564,0.6667,0.4,0.7143,0.3636,0.4348,0.625,0.5,0.578,0.5294,0.4615,1.8889,0.8718,2.1667,1.1471,2.1,1.6,0.5,46.3972,38.6598,14.0362,0.5385,0.4706,0.1282,0.8051,1.6708,1.1586,1.3841,-0.4017,-0.6816,-0.7315,-1.3884,0.2623,2.0377,0.5976,0.8944,0.4378,1.1147,1.2256,0.9914,0.6314,1.093,1.2897,0.8628,1.033,0.559,2.0212,0.5289,2.1158,0.262,6.4114,0.1875,3.6516,0.0608,9.8585,0.0957,0.7528,0.1832,0.719,0.1248,0.9671,0.0542,1.0048,0.2725,0.5967,0.0985,0.6093,0.1129,0.4722,0.0491,0.6559,0.0317,0.5184,0.0534,0.5454,0.0776,0.5057,0.0378,0.2952,0.0925,36.57,44.86,22.14,25.86,28.57,28.57,42.86,42.86,57.14,57.14,14.29,28.57,57.14,57.14,71.43,57.14,28.57,42.86,0.0,57.14,100.0,42.86,57.14,85.71,0.0,0.0,100.0,100.0,42.86,14.29,28.57,57.14,71.43,42.86,42.86,0.0,28.57,42.86,71.43,71.43,85.71,85.71,309.951,0.4104,356.5464,0.0377
4,ARGENTINA - TORNEO BETANO,2024-11-21,01:30,Boca Juniors,Union de Santa Fe,1.85,3.25,4.5,1.57,2.25,1.5,2.5,2.5,1.5,2.2,1.62,0.5405,0.3077,0.2222,0.6369,0.4444,0.6667,0.4,0.4,0.6667,0.4545,0.6173,0.5692,0.4111,1.7568,0.7222,2.4324,1.3846,2.65,1.4,1.25,52.9575,34.992,32.0054,0.5889,0.4308,0.2778,2.6241,0.4321,0.8615,1.2409,1.1372,0.302,-0.5774,-0.8883,0.6047,0.8839,0.1383,2.7332,0.432,1.2373,0.6903,1.095,2.0012,0.6722,1.0049,0.9951,0.8639,1.0414,1.5823,1.0135,4.196,0.2148,3.5286,0.1547,1.7644,0.1748,7.3282,0.0621,1.0952,0.1255,0.6568,0.1008,0.5952,0.0906,1.2282,0.0681,0.5878,0.0595,0.6318,0.048,0.3434,0.0716,0.187,0.0984,0.5034,0.056,0.6045,0.045,0.4762,0.0563,0.3136,0.0446,36.86,19.57,32.57,38.14,14.29,28.57,71.43,42.86,28.57,28.57,42.86,0.0,42.86,71.43,71.43,57.14,28.57,42.86,28.57,28.57,71.43,71.43,57.14,71.43,0.0,14.29,100.0,85.71,42.86,28.57,42.86,42.86,57.14,57.14,28.57,0.0,85.71,14.29,85.71,71.43,57.14,85.71,358.0112,0.0239,276.7892,0.5687
7,BRAZIL - SERIE A BETANO,2024-11-21,01:30,Atletico-MG,Botafogo RJ,3.1,3.2,2.25,1.5,2.5,1.4,3.0,2.25,1.62,1.95,1.8,0.3226,0.3125,0.4444,0.6667,0.4,0.7143,0.3333,0.4444,0.6173,0.5128,0.5556,0.9688,1.3778,1.0323,1.4222,0.7258,0.7031,0.85,0.1,0.95,-23.0255,2.8624,-25.4077,0.3778,0.0313,0.4222,2.03,0.636,1.9484,0.6626,0.8022,0.4961,0.7024,0.5843,1.2673,0.5965,0.6408,1.2278,0.5464,0.9782,0.5333,1.4753,1.7601,0.5404,1.5247,0.8345,0.9579,0.8524,0.8223,1.4776,3.1156,0.0888,3.9857,0.1343,3.1484,0.3061,2.2642,0.4785,1.0412,0.0921,0.9913,0.1126,0.9698,0.1416,0.6342,0.3313,0.5954,0.0621,0.6319,0.0416,0.3249,0.0452,0.38,0.0484,0.5481,0.0286,0.5368,0.0158,0.5109,0.0448,0.4112,0.0299,18.29,27.86,38.29,8.29,57.14,14.29,28.57,71.43,71.43,14.29,28.57,28.57,57.14,42.86,100.0,57.14,0.0,42.86,71.43,42.86,28.57,57.14,100.0,42.86,0.0,14.29,100.0,85.71,0.0,57.14,57.14,42.86,42.86,57.14,57.14,28.57,57.14,57.14,85.71,85.71,71.43,42.86,275.5661,0.4759,273.3021,0.5713
10,COSTA RICA - PRIMERA DIVISION,2024-11-21,02:00,Guanacasteca,Puntarenas FC,1.8,3.5,3.8,1.4,2.75,1.29,3.5,1.9,1.9,1.8,1.91,0.5556,0.2857,0.2632,0.7143,0.3636,0.7752,0.2857,0.5263,0.5263,0.5556,0.5236,0.5143,0.4737,1.9444,0.9211,2.1111,1.0857,2.0,1.7,0.3,45.0,40.3645,8.5308,0.5263,0.4857,0.0789,2.6311,0.431,0.6354,1.7845,0.8371,0.6102,-0.7112,-1.0145,0.6385,1.1839,0.3332,1.4646,0.123,3.0732,1.0632,0.5431,1.6509,0.3238,0.6852,1.6548,0.8137,1.3138,1.3964,0.5413,3.7542,0.1012,6.5719,0.2486,1.5115,0.4517,9.4011,0.0376,1.012,0.0682,0.5332,0.1425,0.5834,0.1966,0.8904,0.119,0.5661,0.0366,0.524,0.1725,0.5418,0.031,0.5304,0.0607,0.5742,0.0247,0.5185,0.0249,0.4526,0.0435,0.2093,0.1386,34.71,31.29,3.14,24.14,42.86,28.57,57.14,0.0,42.86,85.71,14.29,0.0,57.14,28.57,57.14,85.71,42.86,14.29,28.57,42.86,71.43,57.14,71.43,42.86,0.0,14.29,100.0,85.71,28.57,57.14,57.14,28.57,42.86,71.43,42.86,0.0,85.71,14.29,100.0,28.57,57.14,85.71,356.4731,0.0239,304.2434,0.4377
14,MEXICO - LIGA DE EXPANSION MX,2024-11-21,02:00,Celaya,Tapatio,1.5,3.8,5.5,1.4,2.75,1.25,3.4,1.84,1.8,1.88,1.84,0.6667,0.2632,0.1818,0.7143,0.3636,0.8,0.2941,0.5435,0.5556,0.5319,0.5435,0.3947,0.2727,2.5333,0.6909,3.6667,1.4474,4.0,2.3,1.7,63.4349,48.9909,40.3645,0.7273,0.6053,0.3091,2.0718,0.6051,1.5748,0.796,1.4162,0.2942,0.5119,1.4206,0.9002,1.1109,0.8714,0.937,0.386,1.2642,0.7985,0.9466,1.9765,0.9875,2.0639,0.6074,0.5603,0.954,1.552,0.7306,2.7873,0.1129,5.4285,0.0691,1.25,0.5728,5.207,0.3621,1.0683,0.0733,1.1921,0.0678,0.5683,0.3774,1.0493,0.1467,0.4982,0.1969,0.7313,0.0607,0.4918,0.0392,0.5213,0.0351,0.5073,0.0201,0.4724,0.0227,0.5651,0.0373,0.3843,0.0833,19.0,19.14,42.57,36.43,28.57,42.86,42.86,57.14,42.86,28.57,28.57,42.86,28.57,85.71,71.43,85.71,28.57,14.29,42.86,71.43,57.14,28.57,57.14,100.0,14.29,0.0,85.71,100.0,42.86,0.0,42.86,71.43,57.14,28.57,57.14,42.86,71.43,42.86,71.43,100.0,42.86,85.71,266.5002,0.5071,206.7608,0.7092
8,COLOMBIA - PRIMERA A,2024-11-21,02:30,Atl. Nacional,Santa Fe,2.0,3.1,3.6,1.53,2.38,1.44,2.63,2.4,1.53,2.1,1.67,0.5,0.3226,0.2778,0.6536,0.4202,0.6944,0.3802,0.4167,0.6536,0.4762,0.5988,0.6452,0.5556,1.55,0.8611,1.8,1.1613,1.6,1.1,0.5,38.6598,28.8108,14.0362,0.4444,0.3548,0.1389,1.9396,0.5511,2.2613,0.4316,1.0026,0.1897,0.8976,0.3447,0.8129,1.7397,0.8922,0.9152,0.5306,1.0074,0.2357,2.0704,1.922,0.9363,1.4512,0.7814,0.9194,0.628,0.5536,0.9655,3.5028,0.1542,4.6074,0.1759,1.6371,0.1178,2.293,0.2064,1.4512,0.1669,0.9451,0.1498,0.8083,0.0552,0.5166,0.157,0.4615,0.2438,0.7067,0.0279,0.3921,0.0467,0.2465,0.1083,0.6247,0.0791,0.5689,0.0605,0.6166,0.0569,0.3189,0.0693,35.0,42.86,30.71,28.71,71.43,28.57,28.57,57.14,42.86,28.57,14.29,42.86,85.71,57.14,71.43,71.43,28.57,28.57,42.86,28.57,57.14,71.43,100.0,57.14,0.0,14.29,100.0,85.71,0.0,42.86,42.86,42.86,57.14,57.14,28.57,71.43,57.14,71.43,100.0,85.71,85.71,57.14,242.1786,0.5947,235.4092,0.6615
11,INDONESIA - LIGA 1,2024-11-21,09:30,Madura United,Arema FC,2.45,3.3,2.5,1.35,2.88,1.27,3.55,1.92,1.82,1.68,2.08,0.4082,0.303,0.4,0.7407,0.3472,0.7874,0.2817,0.5208,0.5495,0.5952,0.4808,0.7424,0.98,1.3469,1.32,1.0204,0.7576,0.05,0.85,0.8,1.4321,23.0255,-21.8014,0.02,0.2576,0.32,1.3397,0.9357,1.614,0.8657,0.0163,26.2331,-0.161,-4.405,0.4535,1.735,0.4648,1.15,0.419,1.8041,0.7675,1.1722,1.1083,0.7367,1.1054,0.6243,1.092,1.0574,1.2664,1.1939,3.0458,0.2156,4.2,0.2758,2.4058,0.1466,2.7714,0.1254,0.8718,0.2732,0.8823,0.1157,0.7289,0.1301,0.668,0.1093,0.6952,0.1197,0.825,0.0878,0.5289,0.0611,0.5411,0.0907,0.4836,0.036,0.4927,0.0475,0.4579,0.064,0.3361,0.0253,37.86,34.43,44.29,24.0,28.57,14.29,42.86,71.43,28.57,14.29,14.29,28.57,42.86,71.43,28.57,57.14,71.43,42.86,28.57,57.14,71.43,42.86,57.14,71.43,14.29,14.29,85.71,85.71,42.86,28.57,28.57,57.14,71.43,42.86,14.29,0.0,28.57,42.86,71.43,85.71,57.14,71.43,276.4845,0.5696,274.3569,0.5586
12,INDONESIA - LIGA 1,2024-11-21,09:30,Malut United,Persis Solo,1.95,3.2,3.5,1.45,2.55,1.35,2.9,2.05,1.67,1.85,1.83,0.5128,0.3125,0.2857,0.6897,0.3922,0.7407,0.3448,0.4878,0.5988,0.5405,0.5464,0.6094,0.5571,1.641,0.9143,1.7949,1.0938,1.55,1.25,0.3,37.7757,32.0054,8.5308,0.4429,0.3906,0.0857,,,0.4928,2.3009,,,-0.7797,-0.9664,,,0.4262,1.8461,,,0.603,1.6184,,,0.9302,0.9672,,,1.7099,0.7441,,,2.1188,0.2794,,,6.4373,0.145,,,0.4338,0.3326,,,0.9338,0.1053,,,0.4598,0.2471,,,0.5451,0.0517,,,0.6152,0.1219,,,0.2961,0.1293,,,17.57,33.14,,28.57,,28.57,,42.86,,14.29,,42.86,,57.14,,42.86,,42.86,,57.14,,71.43,,14.29,,85.71,,28.57,,57.14,,42.86,,28.57,,14.29,,57.14,,71.43,,,301.4834,0.4389
