Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
8,BRAZIL - SERIE A BETANO,2024-12-04,00:00,Corinthians,Bahia,1.62,3.9,4.8,1.33,3.25,1.22,4.33,1.73,2.08,1.75,2.0,0.6173,0.2564,0.2083,0.7519,0.3077,0.8197,0.2309,0.578,0.4808,0.5714,0.5,0.4154,0.3375,2.4074,0.8125,2.963,1.2308,3.18,2.28,0.9,57.8329,48.743,24.2277,0.6625,0.5846,0.1875,2.2624,0.446,0.6767,1.7599,1.0861,0.2763,-0.7231,-0.9692,0.9597,0.8071,0.4929,1.395,0.8532,0.6322,0.8399,1.2843,2.2222,0.4967,1.1063,0.7899,1.1361,0.6609,1.8294,0.6383,4.2764,0.1471,3.3789,0.2487,2.0492,0.1887,4.8237,0.1079,1.4092,0.1516,0.8164,0.1088,0.8183,0.0838,0.9982,0.0642,0.5218,0.5418,0.5873,0.2993,0.3928,0.1965,0.4538,0.1822,0.5383,0.1094,0.4835,0.1857,0.5456,0.2187,0.3601,0.2063,34.0909,22.0,38.3636,43.2727,63.6364,27.2727,36.3636,72.7273,63.6364,27.2727,36.3636,45.4545,81.8182,72.7273,100.0,72.7273,0.0,27.2727,54.5455,36.3636,45.4545,63.6364,100.0,90.9091,100.0,90.9091,100.0,100.0,0.0,9.0909,72.7273,54.5455,27.2727,45.4545,36.3636,27.2727,63.6364,18.1818,63.6364,27.2727,36.3636,72.7273,264.5484,0.1461,197.7112,0.3944
3,BOLIVIA - DIVISION PROFESIONAL,2024-12-04,01:00,Blooming,Aurora,2.15,3.25,3.0,1.44,2.63,1.3,3.4,2.0,1.8,1.8,1.91,0.4651,0.3077,0.3333,0.6944,0.3802,0.7692,0.2941,0.5,0.5556,0.5556,0.5236,0.6615,0.7167,1.5116,1.0833,1.3953,0.9231,0.85,1.1,0.25,23.0255,28.8108,-7.125,0.2833,0.3385,0.0833,2.148,0.5922,1.4594,0.7675,0.2772,2.8561,-0.1173,-8.0094,0.7267,1.0332,0.5234,0.9977,0.8482,0.8852,0.6685,1.5093,1.6587,0.704,1.3277,0.6093,1.3815,1.0143,1.4449,0.9471,3.0064,0.1151,5.25,0.1831,2.3126,0.1404,5.7227,0.1692,1.1449,0.1065,0.9274,0.1094,0.8268,0.0792,1.0638,0.1203,0.4594,0.6415,0.8404,0.299,0.5161,0.2393,0.5488,0.2349,0.5359,0.2704,0.4277,0.2329,0.5626,0.1834,0.3093,0.3259,25.6364,20.3636,42.4545,37.1818,54.5455,63.6364,45.4545,36.3636,45.4545,45.4545,45.4545,18.1818,63.6364,72.7273,90.9091,63.6364,9.0909,36.3636,45.4545,45.4545,54.5455,54.5455,81.8182,81.8182,81.8182,81.8182,100.0,100.0,18.1818,18.1818,72.7273,54.5455,27.2727,45.4545,45.4545,18.1818,72.7273,27.2727,54.5455,63.6364,45.4545,36.3636,244.6524,0.367,208.2171,0.3913
10,BULGARIA - PARVA LIGA,2024-12-04,11:30,Beroe,Botev Vratsa,1.75,3.1,4.6,1.62,2.2,1.53,2.38,2.7,1.44,2.5,1.5,0.5714,0.3226,0.2174,0.6173,0.4545,0.6536,0.4202,0.3704,0.6944,0.4,0.6667,0.5645,0.3804,1.7714,0.6739,2.6286,1.4839,2.85,1.35,1.5,54.9406,34.0193,36.8699,0.6196,0.4355,0.3261,0.9633,1.4747,0.6022,1.9391,-0.2291,-2.9018,-1.477,-0.8326,0.4685,1.9731,0.4306,1.2127,0.3597,1.8743,0.9227,0.3268,0.7739,1.6344,0.5009,1.346,1.003,1.0414,1.978,0.558,1.9336,0.3371,3.3342,0.1874,2.4328,0.2971,16.7465,0.281,0.7101,0.1097,0.4842,0.1344,0.5737,0.1185,1.0296,0.0852,0.4721,0.4658,0.4377,0.782,0.29,0.3155,0.4203,0.3643,0.3587,0.2423,0.497,0.3117,0.4201,0.3249,0.2411,0.6545,17.4545,23.0909,14.5455,28.0909,45.4545,27.2727,45.4545,72.7273,36.3636,27.2727,18.1818,72.7273,9.0909,45.4545,54.5455,100.0,45.4545,0.0,45.4545,45.4545,54.5455,54.5455,54.5455,90.9091,54.5455,90.9091,90.9091,100.0,45.4545,9.0909,36.3636,36.3636,63.6364,63.6364,27.2727,9.0909,36.3636,18.1818,45.4545,27.2727,45.4545,72.7273,155.9017,0.7437,70.0913,1.8937
5,BOSNIA AND HERZEGOVINA - WWIN LIGA BIH,2024-12-04,13:00,Sloga Doboj,Zeljeznicar,3.5,3.2,1.91,1.43,2.63,1.33,3.1,1.95,1.75,1.83,1.85,0.2857,0.3125,0.5236,0.6993,0.3802,0.7519,0.3226,0.5128,0.5714,0.5464,0.5405,1.0938,1.8325,0.9143,1.6754,0.5457,0.5969,1.59,0.3,1.29,-38.4847,-8.5308,-32.822,0.8325,0.0937,0.6754,0.7304,2.0723,1.9065,0.682,-0.8753,-0.8895,1.0781,0.5873,0.5092,1.7763,0.265,1.7626,0.4496,2.3036,0.2907,1.6068,0.6933,1.58,1.5961,1.0031,1.5686,0.7737,0.518,1.0081,1.54,0.4452,3.8601,0.1549,6.4617,0.1827,1.4817,1.6941,0.537,0.2953,1.0785,0.216,0.9461,0.1155,0.4422,0.5979,0.4176,0.6018,0.5872,0.4532,0.4054,0.1845,0.3774,0.1542,0.4403,0.1942,0.4731,0.1602,0.3467,0.4947,0.4298,0.326,16.0,35.5455,35.5455,15.4545,45.4545,54.5455,54.5455,36.3636,36.3636,18.1818,9.0909,27.2727,27.2727,27.2727,45.4545,45.4545,54.5455,54.5455,36.3636,9.0909,63.6364,90.9091,72.7273,63.6364,72.7273,63.6364,100.0,90.9091,27.2727,36.3636,36.3636,54.5455,63.6364,45.4545,27.2727,18.1818,36.3636,63.6364,45.4545,54.5455,54.5455,36.3636,168.2638,0.6067,223.5991,0.4636
11,BULGARIA - PARVA LIGA,2024-12-04,14:00,Arda,Ludogorets,5.5,3.6,1.53,1.44,2.63,1.36,3.0,2.15,1.67,2.1,1.67,0.1818,0.2778,0.6536,0.6944,0.3802,0.7353,0.3333,0.4651,0.5988,0.4762,0.5988,1.5278,3.5948,0.6545,2.3529,0.2782,0.425,3.97,1.9,2.07,-63.262,-43.5312,-45.9853,2.5948,0.5278,1.3529,2.1714,0.5158,0.1941,2.4065,0.6517,0.5371,-1.5688,-0.6618,0.8552,0.8779,0.516,1.012,0.3721,1.2553,1.2202,1.0007,1.6838,0.4805,1.0037,0.9963,1.0321,0.8467,2.5724,0.5572,3.7718,0.2096,5.2826,0.1144,1.5255,0.3334,20.0594,0.0508,1.1694,0.1432,0.4478,0.1262,0.6239,0.126,1.0841,0.0838,0.499,0.5471,0.433,0.785,0.3518,0.2879,0.6343,0.3058,0.5856,0.2725,0.4812,0.1203,0.5206,0.3175,0.1683,0.6744,37.0,35.5455,20.8182,29.5455,63.6364,18.1818,27.2727,72.7273,54.5455,18.1818,18.1818,54.5455,63.6364,63.6364,72.7273,72.7273,27.2727,27.2727,27.2727,45.4545,72.7273,54.5455,72.7273,81.8182,72.7273,81.8182,90.9091,90.9091,27.2727,18.1818,54.5455,54.5455,45.4545,45.4545,54.5455,18.1818,72.7273,0.0,63.6364,18.1818,27.2727,72.7273,247.2677,0.2601,147.3062,0.5288
42,UKRAINE - PREMIER LEAGUE,2024-12-04,14:30,Oleksandriya,Dyn. Kyiv,3.5,3.25,2.0,1.43,2.6,1.4,2.85,2.33,1.57,2.02,1.72,0.2857,0.3077,0.5,0.6993,0.3846,0.7143,0.3509,0.4292,0.6369,0.495,0.5814,1.0769,1.75,0.9286,1.625,0.5714,0.6154,1.5,0.25,1.25,-36.8699,-7.125,-32.0054,0.75,0.0769,0.625,2.3104,0.4848,2.2419,0.4035,0.7719,0.3848,0.9925,0.2592,0.9665,0.7768,0.5607,1.9536,0.6642,1.0352,0.4322,1.0807,2.0055,0.4895,1.7379,0.7401,1.2336,0.8467,0.7455,0.6767,5.2259,0.261,2.9964,0.0631,2.6424,0.432,1.2691,0.2101,1.2589,0.1749,1.4343,0.0757,0.6226,0.1523,0.7071,0.2022,0.4934,0.7156,0.2759,0.5922,0.3309,0.2675,0.5525,0.1437,0.4847,0.4005,0.5963,0.3134,0.5178,0.3525,0.6868,0.274,38.5455,24.9091,27.3636,27.5455,90.9091,72.7273,9.0909,27.2727,54.5455,45.4545,9.0909,27.2727,54.5455,54.5455,63.6364,72.7273,36.3636,27.2727,36.3636,45.4545,63.6364,54.5455,72.7273,81.8182,72.7273,81.8182,100.0,100.0,27.2727,18.1818,54.5455,72.7273,45.4545,27.2727,36.3636,45.4545,72.7273,90.9091,90.9091,72.7273,9.0909,27.2727,277.0492,0.1464,238.9535,0.2322
29,INDIA - ISL,2024-12-04,15:00,Hyderabad,Goa,5.0,4.4,1.44,1.29,3.5,1.17,5.0,1.53,2.4,1.62,2.2,0.2,0.2273,0.6944,0.7752,0.2857,0.8547,0.2,0.6536,0.4167,0.6173,0.4545,1.1364,3.4722,0.88,3.0556,0.288,0.3273,3.56,0.6,2.96,-60.6728,-16.6992,-55.9541,2.4722,0.1364,2.0556,0.1976,2.0471,1.3412,0.8351,-1.9102,-0.4319,0.0091,51.6154,0.0,,1.0245,0.8113,1.1582,0.6482,0.4095,1.2752,0.2732,2.3671,1.6078,0.6276,2.1834,0.5826,1.5987,0.6904,1.2499,0.3131,3.6953,0.0601,12.3067,0.264,3.4282,0.1454,0.2577,0.9969,1.0926,0.061,1.4396,0.1123,1.0471,0.1001,0.4652,0.7801,0.7102,0.3409,0.6508,0.217,0.6176,0.187,0.5147,0.1704,0.4624,0.2933,0.2427,0.4858,0.4579,0.2579,14.3636,27.0909,27.8182,33.9091,0.0,45.4545,90.9091,54.5455,0.0,45.4545,81.8182,27.2727,18.1818,81.8182,81.8182,72.7273,18.1818,27.2727,36.3636,63.6364,63.6364,36.3636,81.8182,100.0,81.8182,100.0,90.9091,100.0,18.1818,0.0,45.4545,45.4545,54.5455,54.5455,0.0,45.4545,0.0,27.2727,0.0,45.4545,90.9091,54.5455,85.7224,0.7156,224.1644,0.2756
7,BOSNIA AND HERZEGOVINA - WWIN LIGA BIH,2024-12-04,16:00,Sloboda,Siroki Brijeg,4.6,3.75,1.57,1.33,3.0,1.25,3.5,1.8,1.91,1.85,1.85,0.2174,0.2667,0.6369,0.7519,0.3333,0.8,0.2857,0.5556,0.5236,0.5405,0.5405,1.2267,2.9299,0.8152,2.3885,0.3413,0.4187,3.03,0.85,2.18,-56.5726,-23.0255,-47.4658,1.9299,0.2267,1.3885,0.6299,2.183,1.3015,1.1584,-0.6586,-1.1036,-0.5413,-2.4548,0.3129,2.1547,0.655,0.9873,0.7607,0.8863,0.7861,1.0001,0.9324,1.6489,1.1412,1.1147,1.591,0.5155,1.6825,0.6705,1.8845,0.2269,4.2362,0.162,10.4479,0.0646,10.3125,0.1132,0.5294,0.193,0.6639,0.1723,1.1657,0.076,0.9367,0.0742,0.4731,0.5092,0.5528,0.6849,0.3391,0.2117,0.4417,0.3296,0.4946,0.2669,0.4482,0.3336,0.3315,0.4326,0.237,0.4367,25.6364,49.0,20.8182,28.7273,36.3636,45.4545,63.6364,54.5455,27.2727,45.4545,45.4545,45.4545,54.5455,45.4545,72.7273,90.9091,27.2727,9.0909,9.0909,36.3636,90.9091,63.6364,72.7273,72.7273,72.7273,72.7273,100.0,100.0,27.2727,27.2727,54.5455,63.6364,45.4545,36.3636,18.1818,36.3636,27.2727,45.4545,36.3636,45.4545,63.6364,54.5455,164.1033,0.5979,175.376,0.6593
38,SERBIA - SUPER LIGA,2024-12-04,16:30,Partizan,Radnicki Nis,1.25,5.0,8.5,1.25,3.55,1.17,4.75,1.48,2.5,1.8,1.95,0.8,0.2,0.1176,0.8,0.2817,0.8547,0.2105,0.6757,0.4,0.5556,0.5128,0.25,0.1471,4.0,0.5882,6.8,1.7,7.25,3.75,3.5,74.5778,61.9275,60.2551,0.8529,0.75,0.4118,0.9712,1.3317,0.6147,1.8996,-0.6995,-1.2902,-1.4209,-0.923,0.5659,1.3893,0.2613,2.5802,1.1253,0.6672,1.3468,0.867,1.3456,1.0021,1.2872,0.7978,2.045,0.6659,2.7081,0.5293,2.6628,0.1697,6.0487,0.1869,3.3048,0.2081,16.9284,0.2474,1.2898,0.0802,0.7834,0.06,0.9262,0.089,1.4198,0.1568,0.5572,0.8568,0.4989,0.6232,0.7724,0.1559,0.55,0.4893,0.4907,0.4123,0.4921,0.1735,0.6706,0.2778,0.2941,0.4753,27.4545,18.8182,40.8182,30.8182,45.4545,27.2727,36.3636,72.7273,45.4545,18.1818,36.3636,54.5455,54.5455,72.7273,81.8182,72.7273,18.1818,27.2727,54.5455,63.6364,45.4545,36.3636,81.8182,100.0,81.8182,100.0,81.8182,100.0,18.1818,0.0,72.7273,72.7273,27.2727,27.2727,27.2727,9.0909,36.3636,18.1818,45.4545,27.2727,36.3636,72.7273,165.0147,0.6199,162.2123,0.5517
12,BULGARIA - PARVA LIGA,2024-12-04,16:30,Levski Sofia,Lok. Plovdiv,1.25,4.8,9.5,1.36,3.0,1.25,3.75,1.88,1.98,2.38,1.53,0.8,0.2083,0.1053,0.7353,0.3333,0.8,0.2667,0.5319,0.5051,0.4202,0.6536,0.2604,0.1316,3.84,0.5053,7.6,1.9792,8.25,3.55,4.7,76.373,60.6039,66.9487,0.8684,0.7396,0.4947,1.7173,0.8235,0.5357,2.1798,0.1308,2.3524,-0.9356,-0.9192,0.1995,2.6175,0.0591,5.1015,0.1276,5.0682,1.1635,0.9765,0.8366,1.5375,0.7283,1.5041,0.7058,1.5638,1.6639,0.7248,1.8909,0.1404,2.9363,0.1887,0.6255,0.2815,8.8041,0.1141,1.1611,0.0917,0.6472,0.1358,0.6611,0.1228,1.0563,0.095,0.4675,1.3619,0.4252,0.6905,0.5782,0.4187,0.4507,0.424,0.4334,0.5533,0.4831,0.2496,0.7767,0.2663,0.2944,0.5394,25.4545,18.5455,28.7273,27.3636,72.7273,9.0909,18.1818,81.8182,45.4545,0.0,0.0,63.6364,18.1818,45.4545,45.4545,63.6364,54.5455,36.3636,18.1818,36.3636,81.8182,63.6364,54.5455,63.6364,54.5455,63.6364,90.9091,90.9091,45.4545,36.3636,36.3636,54.5455,63.6364,45.4545,27.2727,0.0,63.6364,18.1818,72.7273,9.0909,18.1818,81.8182,194.8878,0.4149,125.2912,0.7139
