Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
186,USA - MLS,2024-11-10,00:00,Orlando City,Charlotte,1.8,3.75,4.0,1.33,3.25,1.22,4.0,1.73,2.08,1.7,2.05,0.5556,0.2667,0.25,0.7519,0.3077,0.8197,0.25,0.578,0.4808,0.5882,0.4878,0.48,0.45,2.0833,0.9375,2.2222,1.0667,2.2,1.95,0.25,47.7263,44.2748,7.125,0.55,0.52,0.0625,2.1462,0.5841,1.369,0.9157,1.5756,0.2576,0.3647,2.6542,0.9786,1.2416,0.5064,1.5537,0.3324,2.2741,0.6097,1.2398,2.2608,0.6181,1.5621,0.7259,0.6852,1.1483,1.1975,0.6312,3.2601,0.2383,4.4358,0.2117,1.0315,0.7601,5.5572,0.0645,1.2999,0.2135,0.7042,0.1521,0.5856,0.2618,0.8471,0.0751,0.4389,0.3051,0.75,0.0935,0.7558,0.0533,0.7468,0.0692,0.5067,0.0509,0.4942,0.0623,0.5998,0.0619,0.2656,0.0606,36.29,19.43,41.0,32.71,28.57,28.57,71.43,57.14,0.0,28.57,57.14,28.57,42.86,71.43,57.14,57.14,42.86,42.86,57.14,42.86,42.86,57.14,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,71.43,57.14,28.57,42.86,42.86,14.29,71.43,28.57,100.0,85.71,42.86,85.71,317.2779,0.3196,244.5791,0.5904
110,MEXICO - LIGA MX,2024-11-10,00:05,Guadalajara Chivas,Atl. San Luis,1.62,3.9,4.4,1.3,3.4,1.2,4.33,1.65,2.2,1.7,2.05,0.6173,0.2564,0.2273,0.7692,0.2941,0.8333,0.2309,0.6061,0.4545,0.5882,0.4878,0.4154,0.3682,2.4074,0.8864,2.716,1.1282,2.78,2.28,0.5,54.2678,48.743,14.0362,0.6318,0.5846,0.1136,1.8719,0.6897,0.4498,2.5209,1.1091,0.3627,-1.0264,-0.8544,0.7837,1.8679,0.5099,2.2238,0.2618,1.864,0.4897,1.0915,1.9308,0.815,0.8536,1.7895,0.8217,1.4786,1.8799,0.3671,3.5785,0.1903,2.694,0.2111,1.5357,0.3489,7.2812,0.0908,1.3565,0.1574,0.5692,0.1697,0.7137,0.2133,0.9977,0.1284,0.5186,0.1277,0.4233,0.1425,0.4953,0.0551,0.7372,0.0758,0.5456,0.0288,0.549,0.1053,0.5702,0.0505,0.2811,0.095,34.14,19.14,13.57,58.0,14.29,28.57,71.43,14.29,14.29,71.43,28.57,14.29,42.86,42.86,71.43,57.14,28.57,42.86,14.29,28.57,85.71,71.43,85.71,71.43,14.29,0.0,85.71,100.0,14.29,28.57,42.86,57.14,57.14,42.86,42.86,14.29,57.14,14.29,85.71,42.86,42.86,100.0,268.0218,0.5781,313.9123,0.3106
128,PARAGUAY - PRIMERA DIVISION,2024-11-10,00:30,Olimpia Asuncion,Tacuary,1.4,4.0,7.5,1.44,2.63,1.36,3.0,2.1,1.7,2.5,1.5,0.7143,0.25,0.1333,0.6944,0.3802,0.7353,0.3333,0.4762,0.5882,0.4,0.6667,0.35,0.1867,2.8571,0.5333,5.3571,1.875,6.1,2.6,3.5,71.8473,52.4314,60.2551,0.8133,0.65,0.4667,2.5485,0.3829,1.03,1.306,1.6895,0.3689,-0.2209,-2.0154,1.4253,0.75,0.2753,2.7457,0.3818,2.0608,0.5772,1.3631,2.3277,0.6562,0.9484,1.2175,0.6382,1.7435,1.1693,0.5902,4.9344,0.1374,3.8504,0.2001,1.2443,0.6283,4.7077,0.2037,1.3348,0.1144,0.6376,0.1556,0.6205,0.1599,0.709,0.1825,0.6111,0.1185,0.6505,0.0721,0.332,0.0964,0.4138,0.0215,0.5026,0.031,0.5198,0.0348,0.5268,0.0623,0.2752,0.0363,26.86,18.43,34.43,37.71,28.57,28.57,57.14,28.57,28.57,42.86,42.86,0.0,42.86,57.14,71.43,42.86,28.57,57.14,42.86,14.29,57.14,85.71,71.43,57.14,14.29,14.29,85.71,85.71,28.57,42.86,42.86,42.86,57.14,57.14,42.86,0.0,71.43,28.57,85.71,57.14,42.86,85.71,268.4246,0.5775,269.7038,0.5677
127,PARAGUAY - PRIMERA DIVISION,2024-11-10,00:30,Sportivo Trinidense,General Caballero JLM,1.95,3.3,3.5,1.5,2.5,1.4,2.75,2.25,1.62,2.0,1.73,0.5128,0.303,0.2857,0.6667,0.4,0.7143,0.3636,0.4444,0.6173,0.5,0.578,0.5909,0.5571,1.6923,0.9429,1.7949,1.0606,1.55,1.35,0.2,37.7757,34.0193,5.7106,0.4429,0.4091,0.0571,1.6369,0.9797,1.3199,0.9498,0.201,3.1443,0.1505,4.1522,0.692,1.0923,0.7123,0.6851,0.7043,1.0733,0.5792,1.3584,1.6874,0.6594,0.9701,0.5952,1.4864,0.7628,0.8196,1.0977,3.4643,0.1553,4.4363,0.311,3.8856,0.1757,4.029,0.0848,0.8404,0.0903,0.5277,0.246,0.9118,0.1338,0.4563,0.2209,0.6351,0.0523,0.7729,0.1567,0.3858,0.0404,0.4182,0.0909,0.5445,0.0314,0.4991,0.0363,0.3951,0.0438,0.1983,0.057,32.29,25.0,26.0,24.43,14.29,28.57,71.43,57.14,28.57,28.57,42.86,42.86,57.14,57.14,85.71,85.71,14.29,14.29,28.57,28.57,71.43,71.43,85.71,71.43,0.0,14.29,100.0,85.71,14.29,28.57,71.43,28.57,28.57,71.43,28.57,42.86,57.14,28.57,85.71,85.71,71.43,57.14,302.2239,0.0338,234.0376,0.6893
4,ARGENTINA - TORNEO BETANO,2024-11-10,01:00,Huracan,Independiente,2.75,2.55,3.4,1.95,1.85,2.0,1.73,4.2,1.22,3.0,1.36,0.3636,0.3922,0.2941,0.5128,0.5405,0.5,0.578,0.2381,0.8197,0.3333,0.7353,1.0784,0.8088,0.9273,0.75,1.2364,1.3333,0.65,0.2,0.85,18.0042,-5.7106,23.0255,0.1912,0.0784,0.25,1.442,0.8693,1.3412,0.8454,0.3818,0.8662,-0.332,-3.4021,0.2765,1.9331,0.2638,1.8499,0.1965,2.4835,0.2464,1.5341,0.6892,2.0519,0.7653,1.1756,0.3075,2.5587,1.0973,0.9742,1.8,0.4221,2.4542,0.1962,0.7657,0.2891,7.685,0.0455,0.7523,0.1825,0.488,0.0703,0.4666,0.1601,0.6309,0.0827,0.61,0.071,0.6598,0.0509,0.2063,0.1449,0.4805,0.0651,0.3921,0.1168,0.451,0.0678,0.5046,0.0575,0.2617,0.0734,8.43,7.57,23.43,29.71,14.29,42.86,28.57,14.29,28.57,42.86,28.57,0.0,14.29,42.86,57.14,42.86,42.86,57.14,14.29,0.0,85.71,100.0,42.86,71.43,42.86,28.57,57.14,71.43,57.14,28.57,28.57,28.57,71.43,71.43,28.57,28.57,42.86,28.57,42.86,57.14,28.57,57.14,202.8685,0.9294,217.929,0.7853
38,COSTA RICA - PRIMERA DIVISION,2024-11-10,01:00,Puntarenas FC,Cartagines,2.5,3.2,2.6,1.44,2.63,1.36,3.0,2.1,1.7,1.83,1.83,0.4,0.3125,0.3846,0.6944,0.3802,0.7353,0.3333,0.4762,0.5882,0.5464,0.5464,0.7812,0.9615,1.28,1.2308,1.04,0.8125,0.1,0.7,0.6,2.8624,19.29,-16.6992,0.0385,0.2188,0.2308,0.4197,1.2735,0.7047,1.517,-0.7215,-0.498,-0.6046,-1.3743,0.2006,1.8843,0.4332,1.2338,0.7961,0.613,0.4739,1.1279,0.959,0.7196,0.685,1.6244,1.6805,0.5807,1.2897,0.8289,2.7803,0.046,3.7568,0.1385,3.5661,0.1724,5.0854,0.0287,0.6959,0.0553,0.5589,0.1261,0.7674,0.1046,0.6303,0.065,0.694,0.0705,0.5815,0.1558,0.4245,0.0605,0.5214,0.0407,0.5206,0.0524,0.5182,0.0303,0.3919,0.0505,0.2606,0.155,39.43,25.57,12.14,30.86,0.0,28.57,71.43,14.29,14.29,57.14,14.29,14.29,71.43,42.86,71.43,71.43,28.57,28.57,14.29,14.29,85.71,85.71,85.71,57.14,14.29,28.57,85.71,71.43,14.29,42.86,42.86,42.86,57.14,57.14,0.0,28.57,0.0,14.29,71.43,42.86,85.71,71.43,225.0871,0.688,256.3353,0.6794
19,BRAZIL - SERIE A BETANO,2024-11-10,01:00,Sao Paulo,Athletico-PR,1.62,3.6,5.5,1.44,2.63,1.36,3.2,2.15,1.67,2.1,1.67,0.6173,0.2778,0.1818,0.6944,0.3802,0.7353,0.3125,0.4651,0.5988,0.4762,0.5988,0.45,0.2945,2.2222,0.6545,3.3951,1.5278,3.88,1.98,1.9,62.7305,44.7121,43.5312,0.7055,0.55,0.3455,2.1016,0.5965,0.6315,1.762,0.4335,0.9751,-0.8134,-0.8579,0.9591,0.602,0.7219,1.0471,0.4962,1.5857,0.6184,1.2723,1.6269,0.4836,0.9879,1.0122,1.1934,0.9676,1.8013,0.8902,3.9359,0.0502,3.9855,0.1138,2.4686,0.2289,7.464,0.0489,1.1699,0.0582,0.624,0.1079,0.7413,0.0954,0.9812,0.0541,0.483,0.1004,0.5268,0.1074,0.2735,0.1082,0.3826,0.052,0.5507,0.0601,0.4845,0.0237,0.4826,0.0721,0.2481,0.0363,21.29,28.57,14.86,39.0,57.14,28.57,42.86,28.57,57.14,57.14,28.57,28.57,57.14,57.14,85.71,71.43,14.29,28.57,42.86,28.57,57.14,71.43,57.14,57.14,0.0,14.29,100.0,85.71,42.86,42.86,57.14,57.14,42.86,42.86,57.14,28.57,71.43,14.29,100.0,57.14,57.14,85.71,316.2321,0.3158,264.0165,0.5657
183,URUGUAY - PRIMERA DIVISION,2024-11-10,01:30,Miramar,Boston River,3.1,3.2,2.15,1.44,2.63,1.33,3.25,2.1,1.7,1.83,1.83,0.3226,0.3125,0.4651,0.6944,0.3802,0.7519,0.3077,0.4762,0.5882,0.5464,0.5464,0.9688,1.4419,1.0323,1.4884,0.6935,0.6719,0.95,0.1,1.05,-25.4077,2.8624,-27.6995,0.4419,0.0313,0.4884,1.1704,1.0711,0.9842,1.3668,0.0337,14.1128,-0.3974,-1.3208,1.0338,0.7898,0.0982,3.8493,0.3189,2.3703,0.5184,1.0311,1.1578,0.7771,0.6222,1.2149,1.1241,1.1485,1.0196,0.5663,3.379,0.1632,2.6928,0.3289,4.0793,0.2139,4.1995,0.1611,0.6841,0.1677,0.5771,0.2951,0.6841,0.2656,0.7199,0.0681,0.6374,0.03,0.5951,0.0907,0.3429,0.0204,0.3801,0.06,0.5416,0.0205,0.498,0.0339,0.3682,0.0193,0.297,0.0966,13.71,19.29,23.71,38.57,28.57,28.57,42.86,28.57,28.57,57.14,42.86,0.0,42.86,42.86,71.43,57.14,28.57,42.86,28.57,0.0,71.43,100.0,57.14,57.14,28.57,0.0,71.43,100.0,42.86,42.86,42.86,14.29,57.14,85.71,57.14,14.29,28.57,28.57,71.43,57.14,42.86,85.71,212.0268,0.8137,280.7765,0.4612
105,MEXICO - LIGA DE EXPANSION MX,2024-11-10,02:00,Leones Negros,Zacatecas Mineros,1.65,3.75,4.2,1.35,2.95,1.22,3.6,1.76,1.88,1.71,2.04,0.6061,0.2667,0.2381,0.7407,0.339,0.8197,0.2778,0.5682,0.5319,0.5848,0.4902,0.44,0.3929,2.2727,0.8929,2.5455,1.12,2.55,2.1,0.45,51.8924,46.3972,12.6804,0.6071,0.56,0.1071,2.3002,0.4243,0.7833,1.8054,1.1978,0.263,-0.8239,-0.9927,0.8432,1.067,0.4794,2.3652,0.2105,1.7957,0.3679,2.0546,2.1731,0.4919,0.6975,1.7419,0.9753,1.0961,1.5214,0.8363,3.6314,0.1135,1.4485,0.3493,1.7772,0.1662,3.8583,0.1304,1.3809,0.0823,0.5383,0.206,0.7381,0.1492,0.824,0.1254,0.3891,0.2799,0.4981,0.115,0.534,0.0459,0.6036,0.0278,0.5261,0.0234,0.6168,0.0953,0.619,0.0422,0.3623,0.0756,39.43,41.43,15.0,48.14,57.14,14.29,42.86,28.57,42.86,57.14,14.29,14.29,57.14,28.57,57.14,28.57,42.86,71.43,28.57,28.57,71.43,71.43,71.43,57.14,0.0,14.29,100.0,85.71,28.57,42.86,57.14,42.86,42.86,57.14,57.14,14.29,71.43,28.57,100.0,42.86,57.14,71.43,281.4652,0.4757,301.7507,0.4359
185,USA - MLS,2024-11-10,02:00,Inter Miami,Atlanta Utd,1.36,5.5,6.5,1.18,4.5,1.08,8.0,1.33,3.4,1.5,2.5,0.7353,0.1818,0.1538,0.8475,0.2222,0.9259,0.125,0.7519,0.2941,0.6667,0.4,0.2473,0.2092,4.0441,0.8462,4.7794,1.1818,5.14,4.14,1.0,68.7387,64.2152,26.5651,0.7908,0.7527,0.1538,2.8033,0.2696,1.5634,0.8938,1.5546,0.1365,-0.008,-78.075,1.5037,0.5232,0.7043,1.3506,0.544,1.4463,0.3232,1.5099,2.4966,0.6423,1.2856,0.8655,0.942,0.613,1.2936,0.5843,4.1714,0.1079,5.9228,0.1185,1.5057,0.3104,6.7771,0.0963,1.6826,0.0808,0.8372,0.0945,0.8255,0.1546,0.8372,0.1507,0.3595,0.1638,0.6859,0.0819,0.9819,0.0223,0.8522,0.0296,0.3427,0.1112,0.4614,0.1101,0.651,0.0134,0.2459,0.0403,27.57,36.29,29.71,46.29,42.86,28.57,57.14,42.86,42.86,57.14,42.86,14.29,85.71,57.14,85.71,42.86,14.29,57.14,57.14,42.86,42.86,57.14,100.0,71.43,0.0,0.0,100.0,100.0,0.0,28.57,71.43,42.86,28.57,57.14,71.43,28.57,85.71,42.86,100.0,71.43,85.71,85.71,320.5603,0.3224,282.9175,0.4562
