Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
29,USA - MLS,2024-11-25,00:00,Los Angeles Galaxy,Minnesota United,1.65,4.33,4.33,1.22,3.75,1.14,5.5,1.53,2.4,1.53,2.38,0.6061,0.2309,0.2309,0.8197,0.2667,0.8772,0.1818,0.6536,0.4167,0.6536,0.4202,0.3811,0.3811,2.6242,1.0,2.6242,1.0,2.68,2.68,0.0,53.2672,53.2672,0.0,0.6189,0.6189,0.0,3.0,0.0,1.8423,0.7008,1.467,0.1569,0.5755,1.0172,0.9389,1.0651,0.395,1.3532,0.7556,1.2916,0.4261,1.2544,3.0003,0.2999,1.3522,0.7217,1.5333,0.5131,0.7768,0.9731,6.0029,0.0934,4.7572,0.168,2.5228,0.1199,1.5643,0.2764,1.9309,0.0525,0.8627,0.1434,0.9309,0.0607,0.3627,0.2887,0.3203,0.1068,0.8487,0.1453,1.0327,0.0535,0.8089,0.0326,0.3963,0.1244,0.5691,0.1154,0.5761,0.0424,0.2968,0.1018,38.14,39.86,37.86,20.57,71.43,28.57,28.57,57.14,71.43,14.29,0.0,28.57,85.71,57.14,85.71,57.14,14.29,42.86,28.57,28.57,71.43,71.43,100.0,71.43,0.0,14.29,100.0,85.71,0.0,28.57,85.71,42.86,14.29,57.14,71.43,14.29,100.0,57.14,100.0,85.71,85.71,57.14,365.278,0.031,277.3518,0.5644
22,PARAGUAY - PRIMERA DIVISION,2024-11-25,00:30,Guarani,Tacuary,1.53,3.7,5.5,1.41,2.62,1.33,3.25,2.05,1.75,2.1,1.67,0.6536,0.2703,0.1818,0.7092,0.3817,0.7519,0.3077,0.4878,0.5714,0.4762,0.5988,0.4135,0.2782,2.4183,0.6727,3.5948,1.4865,3.97,2.17,1.8,63.262,47.3345,41.9872,0.7218,0.5865,0.3273,1.0497,0.8571,1.0283,1.3082,-0.2362,-1.3044,-0.2081,-2.1394,0.5481,1.4355,0.2592,2.9163,0.4599,1.7108,0.753,1.0039,0.8115,1.1087,0.9514,1.2137,1.0477,0.7793,1.1595,0.5952,1.8,0.1325,4.1363,0.1638,2.3372,0.3316,7.5299,0.0518,0.6564,0.1066,0.5497,0.1877,0.7279,0.2337,0.8355,0.1499,0.6878,0.0404,0.5744,0.081,0.2353,0.1033,0.4179,0.0397,0.5194,0.0452,0.5624,0.0244,0.4557,0.0366,0.2423,0.0297,24.57,39.71,30.14,29.0,28.57,28.57,28.57,28.57,42.86,42.86,14.29,0.0,57.14,57.14,57.14,57.14,42.86,42.86,42.86,14.29,57.14,85.71,71.43,57.14,28.57,14.29,71.43,85.71,28.57,42.86,28.57,42.86,71.43,57.14,28.57,0.0,14.29,28.57,57.14,57.14,71.43,85.71,137.436,1.0928,267.1719,0.5709
3,BOLIVIA - DIVISION PROFESIONAL,2024-11-25,00:30,Aurora,The Strongest,2.35,3.25,2.7,1.36,3.0,1.25,3.75,1.8,2.0,1.62,2.2,0.4255,0.3077,0.3704,0.7353,0.3333,0.8,0.2667,0.5556,0.5,0.6173,0.4545,0.7231,0.8704,1.383,1.2037,1.1489,0.8308,0.35,0.9,0.55,9.9262,24.2277,-15.3763,0.1296,0.2769,0.2037,1.5277,0.9146,1.0843,1.2406,0.1317,1.4746,-0.2773,-2.6462,0.2457,3.2023,0.4671,2.0893,0.2642,1.8471,0.5292,1.4868,0.8135,1.0037,1.0673,1.1384,0.6817,1.7823,1.3446,1.2779,1.5857,0.5832,3.123,0.0994,0.7,1.1577,2.2115,0.3312,0.8042,0.3866,0.9313,0.0873,0.5185,0.4825,0.717,0.1427,0.5399,0.1004,0.6335,0.0316,0.5026,0.0788,0.5467,0.0364,0.5242,0.0651,0.5388,0.0254,0.6084,0.0309,0.434,0.0452,37.14,16.0,18.0,23.86,28.57,14.29,42.86,42.86,28.57,42.86,0.0,14.29,42.86,42.86,42.86,42.86,57.14,57.14,14.29,28.57,85.71,71.43,42.86,71.43,28.57,14.29,71.43,85.71,57.14,28.57,42.86,42.86,57.14,57.14,28.57,14.29,42.86,28.57,71.43,57.14,42.86,71.43,252.9301,0.674,271.762,0.5582
5,COLOMBIA - PRIMERA A,2024-11-25,01:20,Deportes Tolima,Junior,1.85,3.25,3.9,1.5,2.5,1.4,2.75,2.3,1.6,2.1,1.67,0.5405,0.3077,0.2564,0.6667,0.4,0.7143,0.3636,0.4348,0.625,0.4762,0.5988,0.5692,0.4744,1.7568,0.8333,2.1081,1.2,2.05,1.4,0.65,45.7073,34.992,18.0042,0.5256,0.4308,0.1667,1.4009,0.8949,0.8209,1.3022,0.3667,0.5277,-0.5358,-1.0276,0.4865,1.9552,0.1635,2.3119,0.3175,1.537,0.42,1.2726,0.9767,1.1392,0.2546,1.9167,0.61,0.8762,0.7904,0.9564,2.0072,0.2425,0.8715,0.3408,0.6543,0.5251,2.8999,0.2621,1.0476,0.1212,0.2975,0.1375,0.5476,0.158,0.5118,0.2313,0.4686,0.1097,0.6398,0.063,0.3757,0.0277,0.2983,0.0489,0.5033,0.0846,0.4219,0.0531,0.6667,0.021,0.3094,0.0627,24.43,28.43,17.43,18.43,28.57,0.0,42.86,28.57,28.57,42.86,28.57,14.29,42.86,14.29,57.14,57.14,42.86,42.86,28.57,0.0,71.43,100.0,71.43,28.57,14.29,28.57,85.71,71.43,28.57,71.43,28.57,0.0,71.43,100.0,42.86,14.29,42.86,14.29,71.43,28.57,57.14,57.14,227.1595,0.7032,216.5827,0.8047
1,ARGENTINA - TORNEO BETANO,2024-11-25,01:30,Lanus,Defensa y Justicia,2.04,3.5,3.65,1.44,2.63,1.33,3.25,2.1,1.7,1.91,1.91,0.4902,0.2857,0.274,0.6944,0.3802,0.7519,0.3077,0.4762,0.5882,0.5236,0.5236,0.5829,0.5589,1.7157,0.9589,1.7892,1.0429,1.61,1.46,0.15,38.8341,36.1294,4.2892,0.4411,0.4171,0.0411,1.4161,0.8007,0.3894,2.9119,-0.0401,-8.0474,-1.4674,-0.5149,0.4115,1.2989,0.1619,2.3348,0.1103,3.427,1.5337,0.7393,0.9228,1.0837,0.9311,1.3049,0.9629,0.848,2.3985,0.5754,1.3286,0.6975,5.836,0.1372,1.65,0.2595,8.693,0.178,0.5062,0.3137,0.8456,0.109,0.5776,0.1894,1.0599,0.1943,0.7205,0.043,0.5029,0.1058,0.2291,0.1135,0.3378,0.0249,0.4643,0.059,0.5006,0.0336,0.441,0.0286,0.2627,0.0377,30.57,44.57,18.0,22.86,42.86,28.57,28.57,14.29,57.14,71.43,0.0,0.0,57.14,42.86,57.14,85.71,42.86,14.29,0.0,28.57,100.0,71.43,71.43,71.43,14.29,0.0,85.71,100.0,28.57,28.57,14.29,57.14,85.71,42.86,42.86,0.0,28.57,14.29,71.43,42.86,71.43,100.0,137.4479,1.1484,361.3175,0.0264
13,MEXICO - LIGA MX,2024-11-25,04:00,Club Tijuana,Atlas,2.05,3.25,3.3,1.4,2.75,1.3,3.4,2.03,1.83,1.8,1.95,0.4878,0.3077,0.303,0.7143,0.3636,0.7692,0.2941,0.4926,0.5464,0.5556,0.5128,0.6308,0.6212,1.5854,0.9848,1.6098,1.0154,1.25,1.2,0.05,32.0054,30.9638,1.4321,0.3788,0.3692,0.0152,1.721,0.7501,0.6605,1.6846,-0.1218,-5.555,-1.741,-0.7569,0.594,0.8998,0.147,2.5714,0.8869,0.7781,1.1864,0.9733,1.4748,0.5335,0.7132,1.5602,1.5966,0.6112,2.4542,0.683,3.6215,0.1625,4.0432,0.3393,4.1973,0.1168,11.9725,0.058,1.0031,0.2166,0.5469,0.2944,1.0031,0.1176,1.1184,0.0816,0.507,0.0943,0.5933,0.1347,0.6317,0.0231,0.4348,0.1217,0.4512,0.0483,0.5055,0.0408,0.4347,0.1044,0.2367,0.076,33.71,31.86,27.0,20.43,28.57,14.29,57.14,28.57,28.57,42.86,42.86,0.0,71.43,42.86,85.71,71.43,14.29,28.57,42.86,28.57,57.14,71.43,85.71,71.43,0.0,28.57,100.0,71.43,14.29,28.57,85.71,71.43,14.29,28.57,14.29,14.29,57.14,14.29,85.71,42.86,85.71,71.43,313.9821,0.4109,254.4259,0.6659
24,ROMANIA - LIGA 1,2024-11-25,16:30,FC Botosani,Poli Iasi,2.3,3.1,2.9,1.47,2.5,1.4,2.75,2.25,1.62,1.91,1.8,0.4348,0.3226,0.3448,0.6803,0.4,0.7143,0.3636,0.4444,0.6173,0.5236,0.5556,0.7419,0.7931,1.3478,1.069,1.2609,0.9355,0.6,0.8,0.2,16.6992,21.8014,-5.7106,0.2069,0.2581,0.069,1.3255,1.1406,1.0731,1.3179,-0.045,-12.3267,-0.7556,-1.2774,0.3394,1.4378,0.2985,1.6348,0.4391,1.2173,0.9293,1.6437,1.3726,0.711,0.5571,1.4123,1.4176,0.9857,1.3127,1.6372,3.793,0.1077,3.6001,0.1461,3.4215,0.1569,7.001,0.0844,0.9051,0.0832,0.4687,0.1225,0.9051,0.1463,0.8972,0.1846,0.733,0.0469,0.6022,0.0956,0.3294,0.031,0.4984,0.11,0.5235,0.0338,0.5223,0.0268,0.3817,0.0411,0.223,0.0785,47.0,25.86,20.86,16.57,14.29,0.0,71.43,42.86,28.57,42.86,14.29,28.57,42.86,14.29,42.86,57.14,57.14,42.86,28.57,28.57,71.43,71.43,71.43,28.57,0.0,14.29,100.0,85.71,28.57,71.43,42.86,14.29,57.14,85.71,0.0,14.29,42.86,28.57,85.71,42.86,57.14,57.14,316.1969,0.3046,306.1081,0.4353
4,BULGARIA - PARVA LIGA,2024-11-25,16:30,Slavia Sofia,Krumovgrad,1.91,3.1,3.75,1.53,2.38,1.44,2.63,2.4,1.53,2.1,1.67,0.5236,0.3226,0.2667,0.6536,0.4202,0.6944,0.3802,0.4167,0.6536,0.4762,0.5988,0.6161,0.5093,1.623,0.8267,1.9634,1.2097,1.84,1.19,0.65,42.6141,30.7526,18.0042,0.4907,0.3839,0.1733,1.0129,1.4926,0.5332,2.0868,-0.3595,-2.2075,-1.4304,-0.9082,0.2913,3.3502,0.4347,1.81,0.8375,0.4513,0.7165,0.746,0.6879,1.9555,0.4347,1.81,1.0474,0.5513,1.8651,0.8106,2.7043,0.1161,3.4723,1.0154,4.8453,0.2056,11.1735,0.1692,0.7255,0.2159,0.412,0.2699,0.7255,0.0791,0.7692,0.1005,0.4628,0.172,0.5964,0.2815,0.3892,0.0385,0.3969,0.1285,0.4889,0.0487,0.4606,0.0736,0.3081,0.3009,0.2527,0.1622,24.43,21.14,6.29,14.57,28.57,14.29,28.57,14.29,71.43,57.14,0.0,14.29,42.86,14.29,85.71,71.43,14.29,28.57,28.57,28.57,71.43,71.43,57.14,57.14,0.0,28.57,100.0,71.43,42.86,42.86,28.57,42.86,71.43,57.14,28.57,14.29,42.86,14.29,57.14,28.57,85.71,57.14,313.9255,0.3161,215.8237,0.7855
10,GREECE - SUPER LEAGUE,2024-11-25,17:00,Atromitos,Levadiakos,1.67,3.5,4.6,1.44,2.63,1.36,3.0,2.2,1.65,2.05,1.7,0.5988,0.2857,0.2174,0.6944,0.3802,0.7353,0.3333,0.4545,0.6061,0.4878,0.5882,0.4771,0.363,2.0958,0.7609,2.7545,1.3143,2.93,1.83,1.1,55.6828,42.4585,28.8108,0.637,0.5229,0.2391,0.3975,2.8526,1.1178,1.1215,-0.7072,-0.518,-0.026,-15.3077,0.3321,1.6095,0.5052,1.058,0.5726,1.3741,0.9606,0.9902,1.0134,1.3274,1.1897,0.6354,1.7206,0.2836,1.2157,0.7401,2.5112,0.2314,8.008,0.2008,4.8438,0.4587,11.4033,0.0333,0.7107,0.1257,0.8033,0.1261,0.9964,0.1131,0.8033,0.0972,0.596,0.1193,0.5188,0.1245,0.456,0.0509,0.443,0.0928,0.5165,0.0215,0.5415,0.0421,0.4214,0.1013,0.3209,0.1773,31.57,52.14,31.0,23.43,42.86,14.29,28.57,71.43,71.43,28.57,0.0,42.86,71.43,42.86,71.43,71.43,28.57,28.57,28.57,42.86,71.43,57.14,85.71,57.14,0.0,0.0,100.0,100.0,14.29,42.86,57.14,28.57,42.86,71.43,28.57,28.57,14.29,42.86,71.43,85.71,100.0,57.14,311.5564,0.3152,243.4341,0.5701
28,UKRAINE - PREMIER LEAGUE,2024-11-25,17:00,Polissya Zhytomyr,FK Zorya Luhansk,1.8,3.4,4.0,1.45,2.55,1.36,2.9,2.1,1.67,2.0,1.75,0.5556,0.2941,0.25,0.6897,0.3922,0.7353,0.3448,0.4762,0.5988,0.5,0.5714,0.5294,0.45,1.8889,0.85,2.2222,1.1765,2.2,1.6,0.6,47.7263,38.6598,16.6992,0.55,0.4706,0.15,2.2991,0.465,1.3145,1.1502,1.2599,0.3215,-0.2736,-2.2189,1.2064,0.9571,0.4275,1.2503,0.5172,1.0334,0.3223,1.5141,1.7771,0.7054,0.8256,0.8359,0.5172,1.0334,1.0992,1.0505,2.4658,0.1432,1.8785,0.6212,1.1986,0.5509,2.6856,0.1501,1.1062,0.171,0.6526,0.0725,0.6776,0.1774,0.7955,0.1221,0.6409,0.1357,0.6086,0.0787,0.3566,0.0536,0.3912,0.1383,0.5911,0.0531,0.4552,0.0496,0.6409,0.0949,0.4481,0.1522,37.29,15.71,24.43,22.0,14.29,14.29,71.43,57.14,14.29,42.86,42.86,28.57,57.14,28.57,85.71,71.43,14.29,28.57,57.14,0.0,42.86,100.0,85.71,57.14,14.29,0.0,85.71,100.0,14.29,42.86,42.86,28.57,57.14,71.43,28.57,42.86,57.14,42.86,85.71,71.43,57.14,57.14,190.4508,0.8521,353.7391,0.2804
