Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
1,ARGENTINA - TORNEO BETANO,2024-11-06,01:00,Independiente,Union de Santa Fe,2.0,3.2,3.9,1.67,2.1,1.67,2.1,3.4,1.33,2.63,1.44,0.5,0.3125,0.2564,0.5988,0.4762,0.5988,0.4762,0.2941,0.7519,0.3802,0.6944,0.625,0.5128,1.6,0.8205,1.95,1.2188,1.9,1.2,0.7,43.5312,30.9638,19.29,0.4872,0.375,0.1795,1.014,0.8873,0.8901,1.1235,0.014,12.1571,-0.5014,-0.9986,0.531,1.4235,0.1587,2.3819,0.9648,0.9325,0.6959,1.0862,1.087,1.2855,0.8318,0.4544,1.073,1.037,1.3332,1.2888,1.9586,0.1688,2.4871,0.1639,1.7586,0.1566,4.7856,0.0663,0.8258,0.1041,0.5196,0.1145,0.7543,0.1046,0.8767,0.0826,0.7325,0.0628,0.6376,0.048,0.3367,0.0808,0.1964,0.0662,0.5977,0.1524,0.5435,0.0346,0.5087,0.0444,0.3249,0.0382,18.0,14.86,45.57,25.71,14.29,28.57,42.86,57.14,28.57,14.29,42.86,0.0,57.14,71.43,71.43,57.14,28.57,42.86,57.14,28.57,42.86,71.43,57.14,71.43,28.57,14.29,71.43,85.71,42.86,28.57,57.14,28.57,42.86,71.43,14.29,0.0,14.29,14.29,57.14,85.71,71.43,71.43,138.3307,1.0812,227.3565,0.6724
5,ARGENTINA - TORNEO BETANO,2024-11-06,01:00,Newells Old Boys,Huracan,2.75,2.88,2.8,1.85,1.95,1.83,1.83,4.0,1.25,2.63,1.44,0.3636,0.3472,0.3571,0.5405,0.5128,0.5464,0.5464,0.25,0.8,0.3802,0.6944,0.9549,0.9821,1.0473,1.0286,1.0182,0.9722,0.05,0.13,0.08,1.4321,3.719,-2.2906,0.0179,0.0451,0.0286,1.073,1.2537,1.4024,0.8085,-0.6918,-0.7236,0.2676,1.0979,0.1734,2.1799,0.757,0.6446,0.6841,1.1501,0.3687,1.3236,0.6387,1.2319,0.8707,0.7926,1.3305,1.1003,0.6031,0.8863,1.7442,0.2028,2.5142,0.2363,2.7873,0.2498,1.9428,0.0933,0.5807,0.1669,0.5175,0.1241,0.7236,0.1469,0.4461,0.056,0.6607,0.0527,0.7452,0.0746,0.2194,0.0314,0.1686,0.1127,0.5081,0.0634,0.4408,0.0456,0.4471,0.0597,0.3208,0.0368,20.14,15.0,23.14,24.71,14.29,14.29,28.57,57.14,42.86,28.57,0.0,57.14,28.57,42.86,42.86,71.43,57.14,28.57,14.29,28.57,85.71,71.43,42.86,57.14,28.57,14.29,71.43,85.71,57.14,42.86,28.57,0.0,71.43,100.0,0.0,42.86,28.57,28.57,42.86,71.43,57.14,57.14,213.0367,0.7996,193.9572,0.8106
10,BRAZIL - SERIE B,2024-11-06,01:00,Brusque,Botafogo SP,2.15,2.9,3.7,1.67,2.1,1.62,2.2,3.1,1.36,2.5,1.5,0.4651,0.3448,0.2703,0.5988,0.4762,0.6173,0.4545,0.3226,0.7353,0.4,0.6667,0.7414,0.5811,1.3488,0.7838,1.7209,1.2759,1.55,0.75,0.8,37.7757,20.556,21.8014,0.4189,0.2586,0.2162,1.6183,0.9909,0.8237,1.2978,0.2304,2.247,-0.9563,-1.0024,0.4043,1.322,0.1699,2.2248,0.3595,1.3574,1.3543,0.8216,0.9437,1.0597,1.0058,0.5741,0.7132,1.0599,1.9621,0.6192,2.7713,0.2995,4.2854,0.1535,2.1214,0.3132,7.1423,0.0654,0.6841,0.2128,0.5393,0.1354,0.5412,0.1826,0.825,0.1305,0.6622,0.0569,0.6504,0.0649,0.2199,0.0573,0.2552,0.0208,0.4701,0.0751,0.6065,0.0847,0.3682,0.0345,0.2215,0.0325,26.86,27.29,58.29,37.0,28.57,0.0,42.86,85.71,57.14,14.29,14.29,14.29,28.57,85.71,71.43,71.43,28.57,28.57,0.0,42.86,100.0,57.14,28.57,100.0,0.0,0.0,100.0,100.0,71.43,0.0,28.57,42.86,71.43,57.14,42.86,0.0,57.14,14.29,71.43,85.71,57.14,100.0,352.8321,0.0232,243.7768,0.5739
6,BRAZIL - SERIE A BETANO,2024-11-06,01:30,Botafogo RJ,Vasco,1.4,4.4,7.0,1.33,3.25,1.22,4.33,1.73,2.08,2.0,1.75,0.7143,0.2273,0.1429,0.7519,0.3077,0.8197,0.2309,0.578,0.4808,0.5,0.5714,0.3182,0.2,3.1429,0.6286,5.0,1.5909,5.6,3.0,2.6,70.3462,56.3099,52.4314,0.8,0.6818,0.3714,2.2955,0.5461,1.1938,1.0501,0.707,0.7556,-0.2183,-2.6326,0.4009,1.3333,0.4223,1.8631,0.4926,1.5972,0.4629,1.6997,1.4518,0.9625,0.8325,0.8289,0.7448,1.494,1.0508,0.777,2.6972,0.193,2.9142,0.2204,1.6571,0.1103,6.7572,0.0333,1.0032,0.1362,0.4736,0.2076,0.7175,0.0566,0.8308,0.0779,0.6102,0.0621,0.6151,0.1652,0.4497,0.0331,0.3885,0.034,0.5166,0.0242,0.5083,0.0336,0.5778,0.0298,0.233,0.0712,29.86,14.43,41.14,32.0,28.57,14.29,42.86,57.14,42.86,42.86,14.29,14.29,28.57,42.86,57.14,42.86,42.86,57.14,28.57,28.57,71.43,71.43,57.14,57.14,14.29,0.0,85.71,100.0,42.86,42.86,42.86,14.29,57.14,85.71,28.57,28.57,71.43,28.57,71.43,71.43,42.86,71.43,267.0922,0.5047,241.1032,0.5874
7,BRAZIL - SERIE A BETANO,2024-11-06,01:30,Internacional,Criciuma,1.33,4.75,8.5,1.3,3.4,1.22,4.33,1.67,2.15,2.05,1.7,0.7519,0.2105,0.1176,0.7692,0.2941,0.8197,0.2309,0.5988,0.4651,0.4878,0.5882,0.28,0.1565,3.5714,0.5588,6.391,1.7895,7.17,3.42,3.75,74.4141,59.6811,61.9275,0.8435,0.72,0.4412,2.6639,0.2838,0.7311,2.0023,1.0983,0.0984,-1.2627,-1.2055,0.6216,1.2161,0.4296,1.2442,0.4838,1.1048,0.7073,1.6031,1.8426,0.4431,0.7775,1.1572,0.7443,1.0156,2.0403,0.7175,2.9943,0.1799,3.9863,0.4389,0.9757,0.4312,11.9932,0.0192,1.2292,0.1784,0.5269,0.2386,0.5864,0.1407,0.9554,0.0713,0.3503,0.479,0.5746,0.0868,0.4001,0.0617,0.4925,0.0477,0.4837,0.0471,0.5052,0.0287,0.6013,0.0607,0.1966,0.0529,40.43,26.71,20.29,48.86,42.86,57.14,57.14,0.0,42.86,85.71,14.29,0.0,57.14,57.14,71.43,71.43,28.57,28.57,42.86,14.29,57.14,85.71,71.43,71.43,0.0,0.0,100.0,100.0,28.57,28.57,71.43,71.43,28.57,28.57,28.57,42.86,85.71,28.57,100.0,57.14,57.14,100.0,317.646,0.3186,317.1522,0.0354
8,BRAZIL - SERIE A BETANO,2024-11-06,01:30,Bahia,Sao Paulo,2.15,3.2,3.3,1.5,2.5,1.44,2.75,2.35,1.57,2.0,1.75,0.4651,0.3125,0.303,0.6667,0.4,0.6944,0.3636,0.4255,0.6369,0.5,0.5714,0.6719,0.6515,1.4884,0.9697,1.5349,1.0312,1.15,1.05,0.1,29.8989,27.6995,2.8624,0.3485,0.3281,0.0303,1.5423,0.906,0.6405,1.7703,0.5806,0.5732,-0.7791,-0.604,0.3959,1.3501,0.1358,2.7835,0.2412,2.0232,0.7472,1.2041,1.0995,0.9723,0.5193,1.0293,0.5188,1.5166,1.2984,0.7326,1.7815,0.2798,1.8857,0.4306,1.2572,0.1832,4.2286,0.1553,0.7662,0.1693,0.3737,0.6101,0.5519,0.1234,0.7309,0.2032,0.5998,0.147,0.6734,0.0509,0.4575,0.0219,0.261,0.051,0.5378,0.0126,0.438,0.0888,0.5324,0.0193,0.3188,0.1161,23.14,21.14,21.43,15.43,14.29,0.0,57.14,42.86,28.57,42.86,28.57,14.29,28.57,28.57,71.43,57.14,28.57,42.86,0.0,28.57,100.0,71.43,57.14,57.14,14.29,14.29,85.71,85.71,42.86,42.86,28.57,28.57,71.43,71.43,42.86,0.0,42.86,14.29,71.43,42.86,42.86,71.43,265.2754,0.5789,265.944,0.4985
9,BRAZIL - SERIE B,2024-11-06,01:30,Mirassol,Coritiba,1.65,3.5,5.5,1.5,2.5,1.44,2.63,2.35,1.57,2.25,1.57,0.6061,0.2857,0.1818,0.6667,0.4,0.6944,0.3802,0.4255,0.6369,0.4444,0.6369,0.4714,0.3,2.1212,0.6364,3.3333,1.5714,3.85,1.85,2.0,62.549,42.7688,45.0,0.7,0.5286,0.3636,1.6886,0.7424,1.683,0.9528,0.4136,0.5036,0.3939,1.626,0.6056,1.2992,0.6913,1.0934,0.1626,2.3247,0.1306,2.8943,1.0038,0.8134,1.2719,0.5943,0.5902,1.3331,0.878,1.2175,1.8486,0.2148,4.0702,0.2147,0.7428,0.3344,3.7145,0.129,0.8728,0.1221,0.802,0.1764,0.5157,0.1673,0.7306,0.1719,0.5562,0.1552,0.6539,0.0476,0.2777,0.1088,0.2828,0.0325,0.3567,0.15,0.5585,0.0609,0.6028,0.031,0.3183,0.0204,38.14,21.71,40.43,27.57,0.0,28.57,71.43,71.43,14.29,28.57,42.86,28.57,28.57,42.86,42.86,71.43,57.14,28.57,28.57,14.29,71.43,85.71,42.86,57.14,14.29,0.0,85.71,100.0,57.14,42.86,14.29,57.14,85.71,42.86,28.57,57.14,42.86,57.14,71.43,100.0,42.86,42.86,264.193,0.6027,355.8869,0.0253
21,MEXICO - LIGA MX,2024-11-06,02:00,Club Leon,Mazatlan FC,1.75,3.8,3.8,1.33,3.25,1.2,4.33,1.67,2.15,1.67,2.1,0.5714,0.2632,0.2632,0.7519,0.3077,0.8333,0.2309,0.5988,0.4651,0.5988,0.4762,0.4605,0.4605,2.1714,1.0,2.1714,1.0,2.05,2.05,0.0,45.7073,45.7073,0.0,0.5395,0.5395,0.0,1.0811,0.8322,0.6471,1.7195,-0.0553,-4.877,-0.8725,-1.2878,0.4351,1.2285,0.1206,3.1343,0.3849,1.3887,0.378,1.9997,0.708,0.6893,0.3848,2.0447,0.7632,0.9904,1.2573,0.8502,3.0569,0.0939,0.6787,3.8217,2.257,0.1683,8.3361,0.0827,0.8573,0.0923,0.1848,0.9248,0.5716,0.1394,0.7562,0.2195,0.6865,0.0988,0.5196,0.1875,0.5978,0.0417,0.699,0.0358,0.515,0.0629,0.5489,0.023,0.4289,0.0891,0.2267,0.0631,27.29,27.57,18.0,39.43,42.86,0.0,28.57,28.57,42.86,57.14,0.0,14.29,57.14,14.29,57.14,28.57,42.86,71.43,28.57,14.29,71.43,85.71,57.14,57.14,28.57,14.29,71.43,85.71,42.86,42.86,14.29,14.29,85.71,85.71,14.29,14.29,14.29,14.29,71.43,28.57,57.14,71.43,191.8032,0.785,263.3369,0.5693
20,MEXICO - LIGA MX,2024-11-06,02:00,Santos Laguna,Guadalajara Chivas,5.5,4.33,1.44,1.33,3.25,1.22,4.0,1.7,2.1,1.8,1.95,0.1818,0.2309,0.6944,0.7519,0.3077,0.8197,0.25,0.5882,0.4762,0.5556,0.5128,1.2702,3.8194,0.7873,3.0069,0.2618,0.3326,4.06,1.17,2.89,-63.7746,-30.3276,-55.3152,2.8194,0.2702,2.0069,1.0239,1.3812,0.773,1.8295,-0.9224,-1.24,-0.3638,-1.7435,0.3116,1.5661,0.3295,2.3879,0.6044,1.2507,0.2947,1.6559,0.8478,1.4331,0.8402,1.1902,1.7702,0.6039,1.2041,1.1172,3.957,0.1326,2.7571,0.1947,7.0287,0.2278,3.8298,0.2455,0.6201,0.1501,0.6772,0.1475,0.9058,0.1301,0.7487,0.1841,0.6355,0.0703,0.5645,0.1058,0.6242,0.0375,0.4522,0.0809,0.5318,0.0698,0.5168,0.0627,0.2402,0.1694,0.3545,0.0533,21.86,29.86,22.57,33.43,14.29,14.29,28.57,42.86,71.43,42.86,14.29,28.57,28.57,28.57,71.43,57.14,28.57,42.86,28.57,14.29,71.43,85.71,100.0,57.14,0.0,0.0,100.0,100.0,0.0,42.86,42.86,14.29,57.14,85.71,14.29,28.57,28.57,28.57,42.86,57.14,85.71,71.43,275.912,0.3592,316.5668,0.3122
12,COSTA RICA - PRIMERA DIVISION,2024-11-06,03:00,Cartagines,Liberia,2.38,3.3,2.7,1.4,2.75,1.3,3.4,2.0,1.8,1.8,1.91,0.4202,0.303,0.3704,0.7143,0.3636,0.7692,0.2941,0.5,0.5556,0.5556,0.5236,0.7212,0.8815,1.3866,1.2222,1.1345,0.8182,0.32,0.92,0.6,9.0903,24.7024,-16.6992,0.1185,0.2788,0.2222,1.701,0.759,1.0847,1.2402,0.4259,1.02,-0.1533,-2.8102,0.5341,1.0007,0.8191,0.9228,0.7047,1.6091,0.4324,1.8196,1.8201,0.7583,1.921,0.6526,1.3943,0.9648,2.0744,0.7586,4.636,0.0852,7.271,0.1685,3.393,0.1801,9.1926,0.0224,1.0686,0.0323,0.8696,0.0601,0.7829,0.1404,1.1553,0.0748,0.6044,0.1684,0.6884,0.0845,0.4963,0.0542,0.6283,0.0379,0.4687,0.0363,0.5605,0.028,0.423,0.0388,0.3105,0.0824,37.86,32.0,37.14,40.71,28.57,42.86,57.14,42.86,42.86,57.14,28.57,14.29,57.14,71.43,71.43,71.43,28.57,28.57,14.29,28.57,85.71,71.43,57.14,71.43,0.0,0.0,100.0,100.0,42.86,28.57,42.86,71.43,57.14,28.57,42.86,42.86,57.14,28.57,85.71,85.71,71.43,85.71,282.2385,0.4474,276.5792,0.4579
