Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
3,BRAZIL - SERIE B,2024-11-19,01:00,Botafogo SP,Avai,2.5,2.9,3.0,1.67,2.1,1.57,2.25,2.88,1.4,2.25,1.57,0.4,0.3448,0.3333,0.5988,0.4762,0.6369,0.4444,0.3472,0.7143,0.4444,0.6369,0.8621,0.8333,1.16,0.9667,1.2,1.0345,0.5,0.4,0.1,14.0362,11.3099,2.8624,0.1667,0.1379,0.0333,1.2334,1.0164,0.4913,2.308,-0.046,-6.6217,-0.7924,-0.6037,0.2866,1.7027,0.3913,2.0107,0.6522,1.2064,0.4449,1.7685,0.7068,1.5743,0.5349,1.4709,0.7528,1.0041,1.3273,0.5695,2.0286,0.2699,2.0857,0.2122,3.8444,0.071,7.0429,0.0492,0.5489,0.2155,0.4116,0.1256,0.7632,0.0645,0.8402,0.0922,0.6247,0.0394,0.4869,0.1378,0.2131,0.0516,0.2405,0.0898,0.4592,0.0595,0.4962,0.0641,0.3835,0.0438,0.2518,0.0465,21.0,19.43,23.43,42.57,0.0,28.57,42.86,14.29,28.57,71.43,28.57,0.0,28.57,42.86,42.86,57.14,57.14,42.86,28.57,28.57,71.43,71.43,28.57,57.14,28.57,14.29,71.43,85.71,71.43,42.86,14.29,42.86,85.71,57.14,0.0,28.57,28.57,14.29,42.86,42.86,57.14,85.71,249.4203,0.7013,301.1147,0.4364
1,ARGENTINA - TORNEO BETANO,2024-11-19,01:30,Atl. Tucuman,Huracan,2.2,3.1,3.4,1.62,2.2,1.53,2.38,2.7,1.44,2.2,1.62,0.4545,0.3226,0.2941,0.6173,0.4545,0.6536,0.4202,0.3704,0.6944,0.4545,0.6173,0.7097,0.6471,1.4091,0.9118,1.5455,1.0968,1.2,0.9,0.3,30.9638,24.2277,8.5308,0.3529,0.2903,0.0882,2.1967,0.6664,1.4561,0.7787,0.4857,0.7622,0.1824,1.2911,0.6019,0.888,0.6217,0.8597,0.4921,1.5989,0.3563,1.3696,1.3727,0.3894,0.7652,0.6377,0.887,1.7221,0.5828,0.9171,3.0158,0.073,3.6501,0.1319,1.9615,0.2875,2.2786,0.1701,0.9612,0.0656,0.7353,0.0744,0.7469,0.1973,0.521,0.2102,0.5847,0.0776,0.7503,0.0685,0.2579,0.0822,0.1669,0.13,0.5161,0.0583,0.448,0.0491,0.4938,0.0342,0.3278,0.0442,44.71,9.57,30.0,24.71,14.29,14.29,85.71,57.14,14.29,28.57,42.86,42.86,42.86,42.86,71.43,57.14,28.57,42.86,28.57,28.57,71.43,71.43,57.14,42.86,0.0,14.29,100.0,85.71,42.86,57.14,42.86,0.0,57.14,100.0,28.57,28.57,71.43,28.57,100.0,71.43,42.86,57.14,353.0902,0.0204,233.3467,0.6747
2,ARGENTINA - TORNEO BETANO,2024-11-19,01:30,Instituto,Argentinos Jrs,2.25,3.1,3.3,1.62,2.2,1.53,2.38,2.7,1.44,2.2,1.62,0.4444,0.3226,0.303,0.6173,0.4545,0.6536,0.4202,0.3704,0.6944,0.4545,0.6173,0.7258,0.6818,1.3778,0.9394,1.4667,1.0645,1.05,0.85,0.2,27.6995,23.0255,5.7106,0.3182,0.2742,0.0606,2.05,0.6298,0.1461,2.5873,1.1702,0.2554,-1.2434,-0.3229,1.0329,1.3692,0.1293,2.9234,0.293,1.6655,0.8986,1.0012,1.5473,1.0459,0.1293,2.9234,0.3771,1.4174,1.3727,0.7109,3.2087,0.0924,0.8686,0.9171,2.1144,0.5484,5.1512,0.0417,0.9642,0.1179,0.2833,0.4165,0.607,0.2598,0.8547,0.0518,0.6116,0.0701,0.5351,0.0678,0.2502,0.0368,0.2001,0.1654,0.3825,0.1624,0.3988,0.1968,0.4997,0.0929,0.2809,0.0246,19.14,12.0,1.14,39.0,14.29,14.29,42.86,0.0,28.57,85.71,28.57,0.0,28.57,14.29,42.86,57.14,57.14,42.86,28.57,28.57,71.43,71.43,57.14,42.86,28.57,14.29,71.43,85.71,42.86,57.14,28.57,28.57,71.43,71.43,42.86,0.0,57.14,0.0,57.14,14.29,42.86,85.71,250.8665,0.6881,301.1683,0.434
6,JAMAICA - PREMIER LEAGUE,2024-11-19,01:30,Chapelton,Mount Pleasant,7.0,4.2,1.36,1.36,2.88,1.28,3.4,1.83,1.85,2.1,1.67,0.1429,0.2381,0.7353,0.7353,0.3472,0.7812,0.2941,0.5464,0.5405,0.4762,0.5988,1.6667,5.1471,0.6,3.0882,0.1943,0.3238,5.64,2.8,2.84,-70.475,-54.4623,-54.8458,4.1471,0.6667,2.0882,0.9982,1.4168,1.7501,0.6108,-1.3244,-1.5436,0.539,0.4482,0.6114,1.2869,0.5295,1.4859,0.7504,1.6706,0.6213,1.2664,1.087,0.92,1.3101,0.5268,2.4114,1.1083,0.7712,1.0202,4.7003,0.2218,2.5801,0.0776,14.0149,0.172,2.0,0.3433,0.5418,0.1713,0.9314,0.1307,1.2561,0.0904,0.7886,0.2025,0.5566,0.0539,0.757,0.1074,0.4239,0.0823,0.391,0.0501,0.5063,0.0905,0.4701,0.1208,0.2265,0.0583,0.5772,0.0542,21.71,24.57,56.0,10.14,14.29,0.0,42.86,85.71,42.86,0.0,28.57,28.57,28.57,42.86,57.14,42.86,42.86,57.14,42.86,42.86,57.14,57.14,71.43,57.14,14.29,14.29,85.71,85.71,28.57,42.86,42.86,14.29,57.14,85.71,28.57,14.29,28.57,42.86,57.14,85.71,57.14,42.86,254.3026,0.5143,192.2266,0.8223
7,URUGUAY - PRIMERA DIVISION,2024-11-19,01:30,Cerro Largo,Wanderers,1.91,3.2,3.8,1.5,2.5,1.4,2.75,2.25,1.62,2.0,1.73,0.5236,0.3125,0.2632,0.6667,0.4,0.7143,0.3636,0.4444,0.6173,0.5,0.578,0.5969,0.5026,1.6754,0.8421,1.9895,1.1875,1.89,1.29,0.6,43.3802,32.822,16.6992,0.4974,0.4031,0.1579,1.1512,1.3133,1.5403,0.9072,-0.0744,-5.9624,0.1192,4.6963,0.3402,2.3128,1.003,0.5757,0.2307,2.1153,0.1363,2.7733,0.6753,1.583,1.3857,0.5678,0.7497,1.0083,1.2665,0.9898,1.7586,0.1926,3.8142,0.1236,2.1076,0.6454,2.6215,0.3269,0.6325,0.0895,0.8097,0.1317,0.4896,0.4808,0.5954,0.1234,0.5343,0.0951,0.7255,0.0371,0.2933,0.0498,0.3621,0.0481,0.4339,0.0952,0.4932,0.0262,0.4078,0.0427,0.3336,0.0567,32.29,27.29,34.86,39.43,14.29,57.14,42.86,42.86,42.86,57.14,14.29,28.57,28.57,71.43,28.57,100.0,71.43,0.0,28.57,14.29,71.43,85.71,28.57,71.43,14.29,0.0,85.71,100.0,71.43,28.57,28.57,42.86,71.43,57.14,14.29,85.71,42.86,42.86,57.14,100.0,57.14,71.43,251.6975,0.5251,232.1535,0.5583
4,BRAZIL - SERIE B,2024-11-19,01:45,Ceara,America MG,1.4,4.4,7.0,1.33,3.25,1.22,4.0,1.73,2.08,1.91,1.8,0.7143,0.2273,0.1429,0.7519,0.3077,0.8197,0.25,0.578,0.4808,0.5236,0.5556,0.3182,0.2,3.1429,0.6286,5.0,1.5909,5.6,3.0,2.6,70.3462,56.3099,52.4314,0.8,0.6818,0.3714,2.3452,0.4835,0.4386,2.5853,1.0098,0.2893,-0.5614,-0.7239,0.7983,1.3391,0.4941,1.5924,0.2183,1.7316,0.4261,1.2544,1.6892,0.6587,0.8075,1.1142,0.6794,1.1581,1.369,0.5522,2.8086,0.1174,2.5356,0.2224,0.4243,0.851,4.2256,0.0839,1.2656,0.0831,0.6095,0.182,0.4799,0.2117,0.8237,0.1101,0.2069,0.3784,0.5768,0.0858,0.3894,0.0452,0.2951,0.0447,0.4464,0.1248,0.5343,0.041,0.674,0.0415,0.3617,0.0393,45.57,20.57,20.43,33.57,28.57,14.29,71.43,42.86,28.57,57.14,28.57,28.57,42.86,42.86,71.43,57.14,28.57,42.86,14.29,28.57,85.71,71.43,57.14,57.14,0.0,0.0,100.0,100.0,42.86,42.86,57.14,42.86,42.86,57.14,57.14,28.57,85.71,14.29,100.0,57.14,42.86,85.71,353.9837,0.0083,314.8866,0.314
9,VIETNAM - V.LEAGUE 1,2024-11-19,11:00,Quang Nam,Hanoi FC,5.5,3.6,1.55,1.4,2.75,1.33,3.1,2.0,1.75,2.0,1.7,0.1818,0.2778,0.6452,0.7143,0.3636,0.7519,0.3226,0.5,0.5714,0.5,0.5882,1.5278,3.5484,0.6545,2.3226,0.2818,0.4306,3.95,1.9,2.05,-63.1456,-43.5312,-45.7073,2.5484,0.5278,1.3226,1.2293,1.2299,1.5098,0.9255,-0.9719,-1.0074,0.2774,1.8378,0.4305,2.2669,0.9286,0.8793,1.4774,0.7675,0.2587,1.8864,1.19,1.3599,1.6699,0.4527,2.1619,0.6222,1.3925,1.0743,2.8071,0.1901,3.2858,0.1337,5.7284,0.2546,2.6744,0.1097,0.8422,0.1236,1.1133,0.1302,1.2708,0.2294,0.899,0.0523,0.5684,0.1188,0.6167,0.0851,0.5008,0.1046,0.5169,0.0729,0.4725,0.0535,0.566,0.074,0.3987,0.0436,0.5123,0.0246,22.57,21.43,37.0,31.29,42.86,57.14,14.29,42.86,57.14,42.86,0.0,28.57,57.14,57.14,71.43,71.43,28.57,28.57,71.43,42.86,28.57,57.14,85.71,85.71,14.29,0.0,85.71,100.0,14.29,14.29,85.71,57.14,14.29,42.86,14.29,57.14,42.86,42.86,57.14,100.0,85.71,57.14,262.14,0.5049,277.8838,0.464
10,VIETNAM - V.LEAGUE 1,2024-11-19,12:00,Song Lam Nghe An,Viettel,3.75,3.0,1.95,1.6,2.2,1.53,2.3,2.6,1.44,2.3,1.55,0.2667,0.3333,0.5128,0.625,0.4545,0.6536,0.4348,0.3846,0.6944,0.4348,0.6452,1.25,1.9231,0.8,1.5385,0.52,0.65,1.8,0.75,1.05,-41.9872,-20.556,-27.6995,0.9231,0.25,0.5385,1.3401,0.8461,2.4647,0.396,0.0892,2.7186,1.5591,0.5401,0.1498,2.5234,1.2716,0.9555,0.4156,1.2861,0.1429,2.6452,0.6546,1.1548,2.1566,0.7572,0.5655,0.9452,0.5975,1.3168,1.0428,0.2373,4.8675,0.3116,1.5142,0.1328,1.6215,0.2679,0.4147,0.101,1.0603,0.2397,0.4861,0.0272,0.4888,0.2068,0.6724,0.0449,0.6962,0.0573,0.3642,0.0884,0.3891,0.0607,0.5032,0.0157,0.477,0.0465,0.4007,0.0661,0.4062,0.0209,39.29,19.86,26.71,25.14,0.0,42.86,42.86,42.86,14.29,28.57,14.29,28.57,42.86,42.86,57.14,57.14,42.86,42.86,0.0,42.86,100.0,57.14,42.86,71.43,28.57,14.29,71.43,85.71,57.14,28.57,14.29,42.86,85.71,57.14,14.29,57.14,28.57,71.43,57.14,85.71,57.14,42.86,175.8398,0.9614,224.4611,0.707
11,VIETNAM - V.LEAGUE 1,2024-11-19,13:15,Hai Phong,Gia Lai,1.44,3.75,6.5,1.38,2.75,1.32,3.1,2.1,1.65,2.2,1.61,0.6944,0.2667,0.1538,0.7246,0.3636,0.7576,0.3226,0.4762,0.6061,0.4545,0.6211,0.384,0.2215,2.6042,0.5769,4.5139,1.7333,5.06,2.31,2.75,68.4332,49.114,53.9726,0.7785,0.616,0.4231,1.2506,1.1173,0.8721,1.6216,0.1475,2.6386,-1.3704,-1.1499,0.5867,1.6213,0.7705,0.8957,0.7848,1.4178,0.7724,0.9786,1.3735,0.9264,1.0195,1.3195,1.226,0.8719,2.3899,0.8614,2.8557,0.1152,3.553,0.1201,3.2828,0.1323,8.0572,0.0499,0.9553,0.1149,0.72,0.165,0.9553,0.1058,1.22,0.0502,0.5813,0.1306,0.5656,0.1232,0.5502,0.0725,0.3724,0.054,0.5214,0.0362,0.5459,0.0572,0.482,0.0442,0.2972,0.032,32.71,25.29,19.0,24.0,28.57,28.57,42.86,42.86,42.86,57.14,14.29,42.86,57.14,42.86,57.14,100.0,42.86,0.0,42.86,42.86,57.14,57.14,71.43,85.71,14.29,0.0,85.71,100.0,28.57,14.29,42.86,57.14,57.14,42.86,28.57,42.86,42.86,28.57,71.43,71.43,71.43,71.43,262.851,0.5787,312.4352,0.3154
8,URUGUAY - PRIMERA DIVISION,2024-11-19,20:30,Rampla Juniors,River Plate,2.3,3.2,2.8,1.44,2.63,1.36,3.0,2.15,1.67,1.83,1.83,0.4348,0.3125,0.3571,0.6944,0.3802,0.7353,0.3333,0.4651,0.5988,0.5464,0.5464,0.7187,0.8214,1.3913,1.1429,1.2174,0.875,0.5,0.9,0.4,14.0362,24.2277,-11.3099,0.1786,0.2813,0.1429,2.1421,0.6027,1.5137,0.9231,0.7567,0.6609,-0.294,-2.0663,0.7881,0.9591,0.3348,1.4576,0.3688,1.4493,0.4833,1.628,1.7881,0.4227,0.8301,1.2878,1.0314,0.7916,1.124,1.1486,6.3509,0.2012,1.8571,0.1604,4.3218,0.1217,3.3287,0.2932,0.9414,0.1744,0.5506,0.1253,0.7271,0.0902,0.7649,0.1565,0.7911,0.0589,0.6053,0.0504,0.4396,0.0278,0.3566,0.0704,0.5153,0.0107,0.4953,0.0481,0.3113,0.0485,0.387,0.0589,42.86,27.86,25.0,14.57,28.57,14.29,71.43,42.86,28.57,28.57,28.57,14.29,71.43,28.57,100.0,42.86,0.0,57.14,14.29,14.29,85.71,85.71,100.0,42.86,0.0,28.57,100.0,71.43,0.0,57.14,42.86,28.57,57.14,71.43,57.14,14.29,57.14,42.86,100.0,57.14,71.43,42.86,317.9037,0.4121,255.5406,0.6821
