Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
11,COLOMBIA - PRIMERA A,2024-12-03,00:30,Santa Fe,Dep. Pasto,1.85,3.2,4.0,1.53,2.38,1.44,2.63,2.4,1.53,2.2,1.62,0.5405,0.3125,0.25,0.6536,0.4202,0.6944,0.3802,0.4167,0.6536,0.4545,0.6173,0.5781,0.4625,1.7297,0.8,2.1622,1.25,2.15,1.35,0.8,47.07,34.0193,21.8014,0.5375,0.4219,0.2,1.5394,0.8264,0.938,1.3862,0.4239,0.6424,-0.0261,-24.4444,0.4624,1.487,0.4508,1.5253,0.5001,1.0442,0.5886,1.3935,1.3256,0.9155,0.9744,1.0263,0.9017,0.9218,1.0005,0.9434,2.0809,0.1495,3.0271,0.1168,1.4755,0.2347,4.618,0.1749,0.9094,0.0733,0.5586,0.1212,0.6366,0.1508,0.695,0.0875,0.5483,0.5688,0.53,0.4272,0.2726,0.27,0.247,0.1457,0.5274,0.4528,0.5139,0.3693,0.546,0.1799,0.299,0.3485,22.5455,25.0,25.0909,23.6364,45.4545,36.3636,45.4545,45.4545,36.3636,27.2727,36.3636,27.2727,54.5455,36.3636,72.7273,54.5455,27.2727,45.4545,36.3636,27.2727,63.6364,72.7273,72.7273,54.5455,72.7273,54.5455,90.9091,81.8182,27.2727,45.4545,45.4545,45.4545,54.5455,54.5455,18.1818,27.2727,45.4545,27.2727,45.4545,36.3636,45.4545,45.4545,205.0701,0.373,192.5542,0.465
1,ARGENTINA - TORNEO BETANO,2024-12-03,01:30,Ind. Rivadavia,Argentinos Jrs,3.0,2.88,2.6,1.73,2.0,1.67,2.1,3.4,1.33,2.38,1.53,0.3333,0.3472,0.3846,0.578,0.5,0.5988,0.4762,0.2941,0.7519,0.4202,0.6536,1.0417,1.1538,0.96,1.1077,0.8667,0.9028,0.4,0.12,0.28,-11.3099,-3.4336,-7.9696,0.1538,0.0417,0.1077,1.5295,0.827,0.3309,2.7936,0.1006,3.163,-1.1591,-0.5435,0.5698,0.9063,0.2472,1.8896,0.2829,1.7073,0.7789,1.0094,0.6881,0.7019,0.3265,2.0649,0.5875,1.1901,1.4856,0.6972,3.0595,,0.5527,0.4994,2.2547,,5.5437,0.2219,0.5705,,0.2398,0.2848,0.4796,,0.9216,0.142,0.7128,0.1352,0.5529,0.2943,0.1934,0.2544,0.2159,0.3664,0.4748,0.531,0.3806,0.4548,0.3228,0.1822,0.2978,0.233,17.5,19.3,6.0909,36.7273,60.0,18.1818,30.0,72.7273,50.0,18.1818,20.0,45.4545,30.0,18.1818,70.0,63.6364,30.0,36.3636,20.0,27.2727,80.0,72.7273,40.0,54.5455,40.0,54.5455,90.0,90.9091,60.0,45.4545,0.0,36.3636,100.0,63.6364,40.0,9.0909,40.0,9.0909,60.0,18.1818,30.0,72.7273,210.2455,0.4186,137.9509,0.6337
23,JAMAICA - PREMIER LEAGUE,2024-12-03,01:30,Waterhouse,Arnett Gardens,2.75,3.1,2.38,1.5,2.4,1.46,2.55,2.55,1.46,1.95,1.75,0.3636,0.3226,0.4202,0.6667,0.4167,0.6849,0.3922,0.3922,0.6849,0.5128,0.5714,0.8871,1.1555,1.1273,1.3025,0.8655,0.7677,0.37,0.35,0.72,-10.4812,9.9262,-19.7989,0.1555,0.1129,0.3025,1.2816,1.0934,1.4324,0.9783,-0.4877,-1.2743,0.1311,5.7246,0.4442,1.548,0.5803,1.4324,0.4101,1.644,0.7293,0.9428,0.8406,0.7524,1.2641,1.3365,1.3284,1.1165,1.133,0.8331,2.0327,0.163,3.1282,0.1905,2.5617,0.2367,2.2963,0.1807,0.7988,0.1616,1.1534,0.1332,0.7988,0.1296,0.7034,0.0862,0.4964,0.4784,0.4065,0.6453,0.3874,0.2504,0.5227,0.3775,0.5083,0.2148,0.5226,0.2139,0.4976,0.3173,0.5069,0.417,39.4545,24.5455,24.9091,24.3636,63.6364,54.5455,36.3636,36.3636,18.1818,45.4545,27.2727,36.3636,36.3636,45.4545,45.4545,81.8182,54.5455,18.1818,27.2727,54.5455,72.7273,45.4545,54.5455,63.6364,54.5455,63.6364,100.0,90.9091,45.4545,36.3636,18.1818,45.4545,81.8182,54.5455,27.2727,36.3636,54.5455,54.5455,63.6364,54.5455,36.3636,36.3636,204.9573,0.3551,202.5993,0.4735
2,ARGENTINA - TORNEO BETANO,2024-12-03,02:00,Atl. Tucuman,Newells Old Boys,1.83,3.4,4.4,1.5,2.5,1.44,2.63,2.35,1.57,2.1,1.67,0.5464,0.2941,0.2273,0.6667,0.4,0.6944,0.3802,0.4255,0.6369,0.4762,0.5988,0.5382,0.4159,1.8579,0.7727,2.4044,1.2941,2.57,1.57,1.0,52.1096,38.1319,26.5651,0.5841,0.4618,0.2273,2.1533,0.6039,0.4892,1.9096,0.5042,0.6015,-1.0307,-0.5289,0.6648,0.7589,0.2483,2.6045,0.4022,1.7096,0.7373,1.0663,1.2396,0.3768,0.475,1.9667,0.7354,1.7004,1.5057,0.6879,3.2974,0.0383,1.4454,0.1969,2.0083,0.2592,5.7267,0.1446,1.0154,0.0318,0.3605,0.1176,0.7427,0.1341,0.8605,0.1002,0.6082,0.3939,0.5684,0.3682,0.2463,0.281,0.2258,0.3082,0.5408,0.3794,0.4131,0.5706,0.4853,0.1966,0.2665,0.3276,43.2727,13.8182,17.5455,37.2727,72.7273,27.2727,27.2727,63.6364,54.5455,18.1818,18.1818,45.4545,45.4545,27.2727,72.7273,63.6364,27.2727,36.3636,27.2727,18.1818,72.7273,81.8182,54.5455,63.6364,54.5455,63.6364,100.0,90.9091,45.4545,36.3636,27.2727,27.2727,72.7273,72.7273,36.3636,9.0909,63.6364,9.0909,72.7273,27.2727,27.2727,63.6364,261.2773,0.1021,128.5864,0.6587
12,COLOMBIA - PRIMERA A,2024-12-03,02:30,Atl. Nacional,Millonarios,2.0,3.1,3.6,1.57,2.25,1.5,2.5,2.5,1.5,2.1,1.67,0.5,0.3226,0.2778,0.6369,0.4444,0.6667,0.4,0.4,0.6667,0.4762,0.5988,0.6452,0.5556,1.55,0.8611,1.8,1.1613,1.6,1.1,0.5,38.6598,28.8108,14.0362,0.4444,0.3548,0.1389,1.9423,0.6092,1.2588,1.0274,0.8511,0.2924,0.2295,2.0122,0.5595,2.1285,0.8169,1.4484,0.3438,1.5189,0.4232,1.1921,1.8095,0.8911,1.3572,1.0083,0.9584,0.4666,1.1277,0.7371,3.6181,0.1612,3.5774,0.0872,1.5109,0.2943,2.7365,0.1101,1.392,0.1548,0.9166,0.0831,0.7556,0.0916,0.6439,0.1089,0.5705,0.6517,0.5943,0.2465,0.372,0.1352,0.2539,0.1847,0.575,0.2485,0.5463,0.2846,0.6021,0.187,0.3786,0.2327,36.4545,45.9091,28.4545,36.6364,63.6364,72.7273,36.3636,18.1818,45.4545,63.6364,18.1818,18.1818,81.8182,72.7273,63.6364,81.8182,36.3636,18.1818,27.2727,36.3636,72.7273,63.6364,90.9091,72.7273,90.9091,72.7273,100.0,90.9091,9.0909,27.2727,45.4545,54.5455,54.5455,45.4545,27.2727,45.4545,54.5455,36.3636,63.6364,72.7273,36.3636,18.1818,255.2607,0.2379,223.5145,0.3429
20,INDONESIA - LIGA 1,2024-12-03,09:30,Arema FC,Persita,1.5,3.7,5.8,1.42,2.65,1.3,3.25,2.02,1.71,2.05,1.7,0.6667,0.2703,0.1724,0.7042,0.3774,0.7692,0.3077,0.495,0.5848,0.4878,0.5882,0.4054,0.2586,2.4667,0.6379,3.8667,1.5676,4.3,2.2,2.1,65.0561,47.7263,46.3972,0.7414,0.5946,0.3621,1.5464,0.931,1.0938,1.1888,-0.0517,-12.5822,-0.7819,-1.3064,0.5835,1.601,0.6435,1.4365,0.6483,1.04,0.7205,1.0912,1.3792,1.0393,1.0059,0.9941,1.4309,0.7828,1.7878,0.8956,3.0827,0.1175,4.3545,0.206,3.6354,0.1656,6.5726,0.2788,0.8507,0.1121,0.6762,0.1196,0.9416,0.0755,0.9944,0.1794,0.6584,0.1941,0.6807,0.5115,0.5416,0.199,0.5453,0.307,0.5562,0.281,0.5051,0.2997,0.4286,0.1274,0.2615,0.2138,20.3636,30.0909,28.3636,27.0,18.1818,54.5455,63.6364,36.3636,9.0909,36.3636,45.4545,27.2727,54.5455,45.4545,54.5455,63.6364,45.4545,36.3636,36.3636,45.4545,63.6364,54.5455,63.6364,63.6364,63.6364,63.6364,81.8182,90.9091,36.3636,36.3636,54.5455,54.5455,45.4545,45.4545,27.2727,18.1818,45.4545,27.2727,18.1818,54.5455,63.6364,36.3636,203.8305,0.4792,173.8132,0.5197
19,INDONESIA - LIGA 1,2024-12-03,09:30,Dewa United,PSS Sleman,1.53,4.0,5.0,1.3,3.2,1.2,4.0,1.65,2.1,1.73,2.0,0.6536,0.25,0.2,0.7692,0.3125,0.8333,0.25,0.6061,0.4762,0.578,0.5,0.3825,0.306,2.6144,0.8,3.268,1.25,3.47,2.47,1.0,60.0422,51.0023,26.5651,0.694,0.6175,0.2,1.4499,0.837,0.7876,1.4826,0.1167,7.1731,-0.0471,-18.6008,0.8989,1.162,0.3306,2.4471,0.9559,0.7329,0.5185,1.3261,2.0876,0.5777,0.8646,1.5904,1.9709,0.6977,0.9117,0.7685,4.9119,0.1389,3.9863,0.1584,3.2164,0.1204,3.6866,0.537,1.4153,0.1315,0.6226,0.1606,0.9607,0.0809,0.5317,0.2966,0.6999,0.3638,0.6152,0.6113,0.6846,0.2621,0.5745,0.2204,0.3789,0.3262,0.5358,0.1777,0.4669,0.2577,0.2452,0.3087,44.9091,29.8182,21.5455,26.4545,45.4545,18.1818,54.5455,63.6364,45.4545,18.1818,45.4545,36.3636,90.9091,36.3636,90.9091,54.5455,9.0909,45.4545,72.7273,27.2727,27.2727,72.7273,100.0,45.4545,100.0,45.4545,100.0,81.8182,0.0,54.5455,90.9091,36.3636,9.0909,63.6364,45.4545,18.1818,36.3636,18.1818,45.4545,18.1818,54.5455,63.6364,235.7156,0.2511,161.8605,0.6972
8,BULGARIA - PARVA LIGA,2024-12-03,11:30,CSKA 1948 Sofia,Septemvri Sofia,1.33,4.2,8.0,1.44,2.63,1.33,3.25,2.08,1.73,2.5,1.5,0.7519,0.2381,0.125,0.6944,0.3802,0.7519,0.3077,0.4808,0.578,0.4,0.6667,0.3167,0.1663,3.1579,0.525,6.015,1.9048,6.67,2.87,3.8,73.3086,55.1287,62.2415,0.8338,0.6833,0.475,0.8596,1.5127,0.9172,1.5278,-0.663,-0.8421,-0.9159,-1.0343,0.6962,0.9684,0.4324,1.5592,1.0664,0.657,0.8716,0.8038,1.2719,0.6181,0.7783,1.2964,1.9349,0.5789,1.6942,0.4641,2.672,0.1839,8.2802,0.2443,5.302,0.1442,12.0388,0.1051,0.7729,0.1324,0.4616,0.2147,1.182,0.0882,0.9616,0.0774,0.6352,0.4115,0.5964,0.9837,0.3278,0.2148,0.4667,0.2674,0.5323,0.2128,0.4962,0.4037,0.4549,0.2796,0.196,0.5449,33.6364,31.1818,23.6364,34.6364,27.2727,18.1818,72.7273,81.8182,27.2727,18.1818,54.5455,63.6364,72.7273,36.3636,81.8182,81.8182,18.1818,18.1818,45.4545,36.3636,54.5455,63.6364,90.9091,81.8182,90.9091,81.8182,100.0,100.0,9.0909,18.1818,54.5455,36.3636,45.4545,63.6364,18.1818,18.1818,27.2727,27.2727,27.2727,18.1818,72.7273,81.8182,206.6228,0.2794,140.4214,0.9204
5,BOSNIA AND HERZEGOVINA - WWIN LIGA BIH,2024-12-03,13:00,Igman K.,Velez Mostar,5.5,4.0,1.44,1.33,3.0,1.25,3.7,1.73,2.0,1.91,1.8,0.1818,0.25,0.6944,0.7519,0.3333,0.8,0.2703,0.578,0.5,0.5236,0.5556,1.375,3.8194,0.7273,2.7778,0.2618,0.36,4.06,1.5,2.56,-63.7746,-36.8699,-52.0013,2.8194,0.375,1.7778,0.7616,1.7073,1.177,1.2809,-1.7189,-0.6166,-0.2825,-4.3685,0.461,1.7792,0.6877,1.5188,1.3274,0.8252,0.6243,1.3138,0.5717,1.7649,1.338,1.2627,2.2905,0.7258,1.6206,0.9703,1.1299,0.5462,4.4435,0.1883,6.8278,0.1877,6.6775,0.151,0.4884,0.2179,0.9836,0.155,1.2157,0.1461,0.9835,0.1047,0.5492,0.5528,0.4742,0.5466,0.4672,0.1995,0.3958,0.2979,0.5314,0.1417,0.5126,0.3055,0.4314,0.3632,0.3307,0.4391,12.8182,21.8182,22.0,25.0909,45.4545,63.6364,36.3636,36.3636,36.3636,45.4545,36.3636,36.3636,27.2727,36.3636,72.7273,81.8182,27.2727,18.1818,45.4545,36.3636,54.5455,63.6364,72.7273,72.7273,72.7273,72.7273,81.8182,100.0,27.2727,27.2727,54.5455,54.5455,45.4545,45.4545,18.1818,45.4545,27.2727,45.4545,45.4545,63.6364,36.3636,36.3636,124.0507,0.8917,190.7818,0.5842
18,INDONESIA - LIGA 1,2024-12-03,13:00,Persis Solo,Barito Putera,1.65,3.6,4.33,1.38,2.8,1.28,3.4,1.83,1.85,1.83,1.85,0.6061,0.2778,0.2309,0.7246,0.3571,0.7812,0.2941,0.5464,0.5405,0.5464,0.5405,0.4583,0.3811,2.1818,0.8314,2.6242,1.2028,2.68,1.95,0.73,53.2672,44.2748,20.0521,0.6189,0.5417,0.1686,2.1017,0.6729,0.57,2.0893,0.7076,0.5413,-1.0649,-0.6874,0.8173,0.9186,0.9646,1.1779,0.6445,1.0669,1.0874,0.2773,1.8019,0.706,1.3362,0.7751,1.0943,0.7078,2.4011,0.385,3.2965,0.1105,4.3409,0.0996,2.2437,0.1757,7.8955,0.1352,1.0823,0.0307,0.836,0.1103,0.8096,0.0887,1.2451,0.1288,0.611,0.4728,0.4967,0.4484,0.565,0.1947,0.5973,0.2697,0.4953,0.2516,0.4053,0.2302,0.5283,0.1675,0.3084,0.3437,19.9091,33.0,29.0909,27.0,72.7273,45.4545,27.2727,54.5455,54.5455,45.4545,18.1818,54.5455,54.5455,90.9091,72.7273,100.0,27.2727,0.0,45.4545,72.7273,54.5455,27.2727,72.7273,100.0,72.7273,100.0,100.0,100.0,27.2727,0.0,54.5455,90.9091,45.4545,9.0909,36.3636,18.1818,63.6364,18.1818,72.7273,45.4545,27.2727,54.5455,261.8707,0.2267,193.8248,0.3669
