Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
1,ARGENTINA - TORNEO BETANO,2024-11-08,01:00,Platense,Dep. Riestra,1.85,3.2,4.6,1.67,2.1,1.62,2.2,3.1,1.36,2.63,1.44,0.5405,0.3125,0.2174,0.5988,0.4762,0.6173,0.4545,0.3226,0.7353,0.3802,0.6944,0.5781,0.4022,1.7297,0.6957,2.4865,1.4375,2.75,1.35,1.4,53.9726,34.0193,34.992,0.5978,0.4219,0.3043,1.246,1.0796,0.2767,1.7636,-0.249,-1.6373,-1.1963,-0.5874,0.2538,1.9228,0.11,3.4364,0.416,1.2849,0.7344,1.5151,0.4588,1.165,0.3824,1.3978,0.7079,1.3437,1.5787,0.8851,1.3,0.2268,2.993,0.1627,2.0071,0.1961,9.8434,0.047,0.3975,0.1733,0.3801,0.19,0.5404,0.1269,0.9515,0.1052,0.7608,0.0706,0.4678,0.1182,0.1536,0.1126,0.2677,0.053,0.3442,0.149,0.6165,0.0759,0.3665,0.0685,0.1887,0.0625,16.29,10.29,22.14,33.29,0.0,14.29,42.86,28.57,28.57,42.86,28.57,0.0,14.29,42.86,57.14,42.86,42.86,57.14,14.29,28.57,85.71,71.43,28.57,57.14,28.57,28.57,71.43,71.43,71.43,42.86,14.29,42.86,85.71,57.14,14.29,0.0,28.57,0.0,42.86,42.86,42.86,71.43,250.5755,0.6805,251.2472,0.6683
2,ARGENTINA - TORNEO BETANO,2024-11-08,01:15,Velez Sarsfield,Tigre,1.44,4.2,7.5,1.36,3.0,1.29,3.5,1.98,1.88,2.05,1.7,0.6944,0.2381,0.1333,0.7353,0.3333,0.7752,0.2857,0.5051,0.5319,0.4878,0.5882,0.3429,0.192,2.9167,0.56,5.2083,1.7857,6.06,2.76,3.3,71.7354,54.0715,58.7816,0.808,0.6571,0.44,2.7058,0.2794,1.345,1.1241,1.9177,0.1951,0.0009,1133.0,0.7716,0.8944,0.7792,0.6263,0.1471,2.5697,0.344,1.4186,2.0648,0.5884,1.34,0.7099,0.1471,2.5697,1.339,1.0046,4.1587,0.1979,6.128,0.1313,0.2357,0.899,3.9142,0.1601,1.3397,0.1695,0.7601,0.1427,0.3397,0.2099,0.5458,0.297,0.4704,0.158,0.7602,0.1056,0.3259,0.0221,0.2794,0.0787,0.4254,0.0552,0.4626,0.0607,0.5365,0.0421,0.2345,0.0891,36.0,4.43,23.43,24.57,0.0,14.29,100.0,57.14,0.0,28.57,71.43,57.14,14.29,42.86,85.71,71.43,14.29,28.57,14.29,28.57,85.71,71.43,71.43,71.43,0.0,14.29,100.0,85.71,28.57,28.57,42.86,42.86,57.14,57.14,71.43,42.86,85.71,42.86,100.0,71.43,14.29,57.14,320.0262,0.3185,270.9606,0.4958
33,MEXICO - LIGA DE EXPANSION MX,2024-11-08,02:00,Tepatitlan de Morelos,Tapatio,2.6,3.2,2.45,1.45,2.55,1.32,3.0,2.02,1.65,1.86,1.86,0.3846,0.3125,0.4082,0.6897,0.3922,0.7576,0.3333,0.495,0.6061,0.5376,0.5376,0.8125,1.0612,1.2308,1.3061,0.9423,0.7656,0.15,0.6,0.75,-4.2892,16.6992,-20.556,0.0612,0.1875,0.3061,1.3934,0.8138,1.1485,1.0915,0.0301,31.5415,-0.5233,-2.292,0.8124,1.3159,0.759,0.9092,0.9738,0.7087,1.0188,0.5667,1.3196,1.5688,1.7401,0.7419,1.2895,1.0432,2.2634,0.661,4.2569,0.1917,6.0215,0.0575,2.357,0.5942,4.5786,0.0295,1.0717,0.2169,1.3325,0.0652,0.5717,0.3509,0.9754,0.0331,0.7899,0.1038,0.7171,0.0544,0.4395,0.0724,0.5229,0.0302,0.5363,0.0408,0.4728,0.0288,0.4291,0.1042,0.3794,0.0456,17.29,13.57,49.86,34.86,14.29,28.57,57.14,71.43,28.57,28.57,42.86,42.86,57.14,100.0,85.71,100.0,14.29,0.0,71.43,71.43,28.57,28.57,85.71,100.0,14.29,0.0,85.71,100.0,14.29,0.0,42.86,71.43,57.14,28.57,14.29,28.57,28.57,28.57,71.43,100.0,71.43,100.0,156.2061,1.0142,248.0144,0.5725
10,COSTA RICA - PRIMERA DIVISION,2024-11-08,03:00,Zeledon,Saprissa,3.5,3.3,1.95,1.44,2.63,1.36,3.0,2.1,1.7,1.83,1.83,0.2857,0.303,0.5128,0.6944,0.3802,0.7353,0.3333,0.4762,0.5882,0.5464,0.5464,1.0606,1.7949,0.9429,1.6923,0.5571,0.5909,1.55,0.2,1.35,-37.7757,-5.7106,-34.0193,0.7949,0.0606,0.6923,1.0573,0.8509,1.124,1.3451,-0.1828,-2.047,-0.4372,-1.0249,0.4516,1.7422,0.585,0.9137,0.4934,1.5946,0.301,2.614,0.5507,1.4287,1.1197,1.1364,0.7335,1.2968,1.5569,0.6268,2.48,0.1888,2.5413,0.153,2.3086,0.2511,2.997,0.2278,0.7054,0.112,0.9794,0.0701,0.5625,0.1328,0.9794,0.1171,0.6456,0.0654,0.5517,0.0392,0.4072,0.0837,0.5072,0.0402,0.4614,0.0436,0.5166,0.06,0.4108,0.0489,0.5302,0.0266,18.43,18.43,19.71,39.14,28.57,57.14,14.29,14.29,28.57,85.71,14.29,0.0,28.57,57.14,42.86,57.14,57.14,42.86,14.29,28.57,85.71,71.43,42.86,100.0,42.86,0.0,57.14,100.0,57.14,0.0,14.29,57.14,85.71,42.86,14.29,28.57,14.29,42.86,42.86,71.43,42.86,85.71,176.6501,0.8913,317.5576,0.3141
34,MEXICO - LIGA DE EXPANSION MX,2024-11-08,04:05,Dorados de Sinaloa,Atlante,4.75,3.5,1.65,1.42,2.65,1.3,3.05,1.98,1.68,2.0,1.73,0.2105,0.2857,0.6061,0.7042,0.3774,0.7692,0.3279,0.5051,0.5952,0.5,0.578,1.3571,2.8788,0.7368,2.1212,0.3474,0.4714,3.1,1.25,1.85,-57.1715,-32.0054,-42.7688,1.8788,0.3571,1.1212,1.517,0.965,1.6172,0.7012,0.5765,1.4519,0.5675,0.6338,1.2876,1.1742,0.7955,0.6135,0.8438,1.1273,0.6427,1.2242,2.0792,0.7713,1.7361,0.6531,1.5026,0.8343,1.1686,0.9148,5.6485,0.0968,2.8027,0.171,3.0001,0.4523,2.6285,0.1601,1.4426,0.1375,0.9079,0.109,0.6569,0.153,0.9079,0.1188,0.452,0.0819,0.8749,0.1556,0.6008,0.0438,0.3295,0.031,0.5106,0.0333,0.5882,0.0513,0.4566,0.1034,0.5302,0.0264,24.86,36.14,35.86,19.14,57.14,0.0,28.57,85.71,57.14,14.29,28.57,71.43,57.14,57.14,71.43,71.43,28.57,28.57,57.14,42.86,42.86,57.14,71.43,71.43,0.0,0.0,100.0,100.0,28.57,28.57,71.43,42.86,28.57,57.14,42.86,28.57,57.14,28.57,85.71,85.71,71.43,71.43,320.0583,0.3084,167.2078,0.8582
3,AUSTRALIA - A-LEAGUE,2024-11-08,09:35,WS Wanderers,Newcastle Jets,1.75,4.0,3.75,1.25,3.75,1.14,5.5,1.5,2.63,1.5,2.5,0.5714,0.25,0.2667,0.8,0.2667,0.8772,0.1818,0.6667,0.3802,0.6667,0.4,0.4375,0.4667,2.2857,1.0667,2.1429,0.9375,2.0,2.25,0.25,45.0,48.3665,-7.125,0.5333,0.5625,0.0667,0.0979,3.8611,0.8993,1.1887,-1.3479,-0.3129,-0.7336,-1.6032,0.1957,3.8625,0.3777,1.4151,1.2768,0.5405,0.5907,1.332,1.1957,0.6322,1.2042,1.041,2.5436,0.3093,1.9379,0.7882,3.69,0.169,4.8998,0.203,7.0402,0.1797,6.8143,0.0414,0.9968,0.1881,0.7711,0.1272,1.6396,0.1456,0.9854,0.0369,0.6389,0.1291,0.8148,0.0805,0.8469,0.0362,0.9338,0.0361,0.2494,0.4162,0.5927,0.1178,0.4221,0.0746,0.2565,0.0433,61.57,26.86,16.57,31.0,14.29,42.86,85.71,14.29,0.0,71.43,14.29,0.0,100.0,42.86,85.71,71.43,14.29,28.57,42.86,14.29,57.14,85.71,100.0,85.71,0.0,14.29,100.0,85.71,0.0,14.29,100.0,57.14,0.0,42.86,14.29,28.57,0.0,14.29,100.0,57.14,100.0,71.43,307.4078,0.3194,232.4935,0.6695
8,BULGARIA - PARVA LIGA,2024-11-08,14:00,Arda,Botev Vratsa,1.55,3.5,5.5,1.5,2.5,1.4,2.75,2.2,1.65,2.2,1.62,0.6452,0.2857,0.1818,0.6667,0.4,0.7143,0.3636,0.4545,0.6061,0.4545,0.6173,0.4429,0.2818,2.2581,0.6364,3.5484,1.5714,3.95,1.95,2.0,63.1456,44.2748,45.0,0.7182,0.5571,0.3636,2.5179,0.3876,0.6695,1.5967,0.9189,0.2997,-1.466,-0.9664,0.5797,0.922,0.6166,0.7914,0.16,2.3625,0.8677,0.4356,1.5012,0.6501,0.6166,0.7914,0.5823,0.9179,2.0826,0.6627,3.8098,0.1389,2.5114,0.2877,1.5599,0.6088,19.7458,0.0903,1.1149,0.0886,0.4106,0.1225,0.6149,0.1774,1.0534,0.0606,0.5199,0.1514,0.4197,0.152,0.3378,0.0779,0.4465,0.0806,0.6256,0.0507,0.4473,0.0789,0.5156,0.0334,0.2497,0.1254,38.86,36.86,16.43,28.57,42.86,28.57,42.86,42.86,42.86,57.14,14.29,42.86,57.14,57.14,57.14,100.0,42.86,0.0,14.29,57.14,85.71,42.86,57.14,85.71,14.29,0.0,85.71,100.0,42.86,14.29,42.86,42.86,57.14,57.14,42.86,14.29,71.43,14.29,85.71,71.43,57.14,85.71,318.4432,0.4866,274.6885,0.5019
30,ISRAEL - LIGAT HA'AL,2024-11-08,14:00,Hapoel Jerusalem,Maccabi Haifa,6.5,4.6,1.33,1.29,3.5,1.18,4.5,1.6,2.3,1.8,1.91,0.1538,0.2174,0.7519,0.7752,0.2857,0.8475,0.2222,0.625,0.4348,0.5556,0.5236,1.413,4.8872,0.7077,3.4586,0.2046,0.2891,5.17,1.9,3.27,-68.8512,-43.5312,-58.5492,3.8872,0.413,2.4586,2.3013,0.5447,1.5183,0.9642,1.3257,0.4165,0.5507,1.0022,0.2632,1.8541,1.0054,0.9946,0.4263,1.2538,0.8165,0.9636,1.8795,0.7157,2.0207,0.683,0.5538,0.9651,1.47,0.7569,4.4587,0.1624,4.0598,0.0806,2.3772,0.1389,2.4671,0.3225,1.1443,0.1286,1.5817,0.0832,0.7157,0.0661,0.9389,0.089,0.617,0.0515,0.4956,0.1017,0.3795,0.0298,0.6491,0.0283,0.4995,0.0294,0.5013,0.0315,0.4315,0.0301,0.592,0.0358,43.0,24.0,24.71,29.86,14.29,42.86,71.43,42.86,28.57,57.14,14.29,28.57,42.86,57.14,71.43,85.71,28.57,14.29,0.0,42.86,100.0,57.14,71.43,100.0,0.0,0.0,100.0,100.0,28.57,0.0,42.86,71.43,57.14,28.57,28.57,57.14,71.43,57.14,85.71,85.71,57.14,71.43,320.9591,0.3225,321.476,0.3215
58,UKRAINE - PREMIER LEAGUE,2024-11-08,14:30,Ch. Odesa,Vorskla Poltava,2.7,3.2,2.38,1.5,2.4,1.4,2.7,2.2,1.6,1.95,1.75,0.3704,0.3125,0.4202,0.6667,0.4167,0.7143,0.3704,0.4545,0.625,0.5128,0.5714,0.8438,1.1345,1.1852,1.3445,0.8815,0.7437,0.32,0.5,0.82,-9.0903,14.0362,-22.2936,0.1345,0.1562,0.3445,1.0114,1.5855,0.5634,1.975,-0.8763,-1.0954,-0.6573,-1.2693,0.3175,1.537,0.3075,1.587,0.732,1.549,0.9461,0.7294,0.5186,1.0307,0.9236,1.0827,1.3949,1.0495,1.581,0.6173,2.5069,0.3872,3.5764,0.1632,4.8921,0.5437,8.1488,0.1442,0.5091,0.2357,0.5624,0.0779,0.652,0.2161,0.991,0.1059,0.5442,0.0689,0.5241,0.1208,0.3386,0.2123,0.3658,0.0549,0.5305,0.0264,0.5435,0.0401,0.3039,0.0829,0.2676,0.1222,36.71,21.43,38.57,32.43,0.0,14.29,57.14,57.14,42.86,42.86,28.57,14.29,14.29,57.14,42.86,71.43,57.14,28.57,14.29,42.86,85.71,57.14,28.57,85.71,0.0,0.0,100.0,100.0,71.43,14.29,14.29,42.86,85.71,57.14,14.29,0.0,42.86,14.29,57.14,71.43,57.14,85.71,313.642,0.0258,240.6356,0.5337
29,INDIA - ISL,2024-11-08,15:00,Bengaluru FC,North East Utd,1.8,3.6,3.7,1.33,3.25,1.22,4.0,1.73,2.08,1.67,2.1,0.5556,0.2778,0.2703,0.7519,0.3077,0.8197,0.25,0.578,0.4808,0.5988,0.4762,0.5,0.4865,2.0,0.973,2.0556,1.0278,1.9,1.8,0.1,43.5312,41.9872,2.8624,0.5135,0.5,0.027,1.8904,0.6631,0.8457,1.6722,-0.3047,-2.9019,-0.7783,-1.3675,0.2094,2.3305,0.6053,1.2999,0.2442,1.5479,1.079,1.126,0.713,1.4993,1.5894,0.3363,1.0177,1.47,2.3677,0.7079,2.6114,0.1153,6.759,0.1364,2.1158,0.1664,8.5302,0.0609,0.9735,0.0988,1.0215,0.1346,0.6163,0.2075,1.1643,0.083,0.4231,0.1737,0.6279,0.1124,0.5662,0.0311,0.6825,0.0211,0.5913,0.0343,0.4463,0.0816,0.5184,0.0411,0.3287,0.0779,36.0,13.86,47.0,28.57,14.29,57.14,57.14,42.86,14.29,42.86,28.57,0.0,14.29,71.43,42.86,57.14,57.14,42.86,0.0,42.86,100.0,57.14,42.86,85.71,14.29,0.0,85.71,100.0,57.14,14.29,42.86,71.43,57.14,28.57,28.57,28.57,71.43,28.57,71.43,100.0,28.57,71.43,303.2181,0.4387,280.6921,0.364
