Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,Media_Ptos_Home,CV_Ptos_Home,Media_Ptos_Away,CV_Ptos_Away,Media_SG_Home,CV_SG_Home,Media_SG_Away,CV_SG_Away,Media_GM_Home_1P,CV_GM_Home_1P,Media_GM_Away_1P,CV_GM_Away_1P,Media_GS_Home_1P,CV_GS_Home_1P,Media_GS_Away_1P,CV_GS_Away_1P,Media_GM_Home,CV_GM_Home,Media_GM_Away,CV_GM_Away,Media_GS_Home,CV_GS_Home,Media_GS_Away,CV_GS_Away,Media_CGM_Home_01,CV_CGM_Home_01,Media_CGM_Away_01,CV_CGM_Away_01,Media_CGS_Home_01,CV_CGS_Home_01,Media_CGS_Away_01,CV_CGS_Away_01,Media_CGM_Home_02,CV_CGM_Home_02,Media_CGM_Away_02,CV_CGM_Away_02,Media_CGS_Home_02,CV_CGS_Home_02,Media_CGS_Away_02,CV_CGS_Away_02,Media_RPS_MO_Home,CV_RPS_MO_Home,Media_RPS_MO_Away,CV_RPS_MO_Away,Media_RPS_OvUn_Home,CV_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_RPS_BTTS_Away,Media_Prob_Home,CV_Med_Prob_Home,Media_Prob_Away,CV_Med_Prob_Away,Med_Prim_Golo_Marcado_Home,Med_Prim_Golo_Sofrido_Home,Med_Prim_Golo_Marcado_Away,Med_Prim_Golo_Sofrido_Away,Porc_Marcou_Primeiro_Golo_Home,Porc_Marcou_Primeiro_Golo_Away,Porc_Sofreu_Primeiro_Golo_Home,Porc_Sofreu_Primeiro_Golo_Away,Porc_Marcou_Primeiro_Golo_Home_1P,Porc_Marcou_Primeiro_Golo_Away_1P,Porc_Sofreu_Primeiro_Golo_Home_1P,Porc_Sofreu_Primeiro_Golo_Away_1P,Porc_BTTS_Y_Home,Porc_BTTS_Y_Away,Porc_Over05HT_Home,Porc_Over05HT_Away,Porc_Under05HT_Home,Porc_Under05HT_Away,Porc_Over15HT_Home,Porc_Over15HT_Away,Porc_Under15HT_Home,Porc_Under15HT_Away,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Under05FT_Home,Porc_Under05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Under15FT_Home,Porc_Under15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_Under25FT_Home,Porc_Under25FT_Away,Porc_Home_Win_HT,Porc_Away_Win_HT,Porc_Home_Win_FT,Porc_Away_Win_FT,Porc_Score_Min_1G_Home,Porc_Score_Min_1G_Away,Porc_Took_Min_1G_Home,Porc_Took_Min_1G_Away,Med_Power_Ranking_Home,CV_pwr_Home,Med_Power_Ranking_Away,CV_pwr_Away
15,BRAZIL - SERIE A BETANO,2024-12-06,00:00,Fluminense,Cuiaba,1.4,4.2,8.5,1.44,2.63,1.4,3.0,2.2,1.65,2.63,1.44,0.7143,0.2381,0.1176,0.6944,0.3802,0.7143,0.3333,0.4545,0.6061,0.3802,0.6944,0.3333,0.1647,3.0,0.4941,6.0714,2.0238,7.1,2.8,4.3,74.268,54.4623,65.0561,0.8353,0.6667,0.5059,1.4494,0.9396,0.7469,1.211,0.1274,2.7771,-0.9884,-1.2203,0.3208,1.5726,0.2813,1.6605,0.1741,2.3234,0.812,1.5666,0.7202,1.0425,0.3734,1.8056,0.5929,1.1597,1.3618,1.0937,2.191,0.3003,1.8938,0.7723,1.4455,0.6,8.4021,0.1621,0.7246,0.2813,0.2828,0.6429,0.5428,0.4534,0.7373,0.1063,0.629,0.3479,0.6712,0.6156,0.3051,0.2602,0.3449,0.3381,0.4822,0.1792,0.4262,0.3552,0.4492,0.2524,0.2019,0.3962,35.2727,30.3636,6.6364,28.8182,45.4545,18.1818,45.4545,54.5455,18.1818,18.1818,18.1818,36.3636,18.1818,27.2727,36.3636,54.5455,63.6364,45.4545,18.1818,27.2727,81.8182,72.7273,27.2727,45.4545,27.2727,45.4545,90.9091,72.7273,72.7273,54.5455,9.0909,27.2727,90.9091,72.7273,18.1818,18.1818,45.4545,9.0909,45.4545,18.1818,45.4545,54.5455,31.6116,0.5703,22.3657,0.9053
14,BRAZIL - SERIE A BETANO,2024-12-06,00:00,Athletico-PR,Bragantino,2.0,3.4,3.5,1.44,2.63,1.33,3.4,2.05,1.75,1.8,1.95,0.5,0.2941,0.2857,0.6944,0.3802,0.7519,0.2941,0.4878,0.5714,0.5556,0.5128,0.5882,0.5714,1.7,0.9714,1.75,1.0294,1.5,1.4,0.1,36.8699,34.992,2.8624,0.4286,0.4118,0.0286,0.8052,1.7078,0.4215,1.2389,-0.5228,-0.992,-0.8625,-0.5594,0.5459,0.9242,0.2652,1.7613,0.916,0.7648,0.4622,1.1298,0.8763,1.0207,0.6567,1.0266,1.3991,0.734,1.5192,0.5399,1.9292,0.2446,2.6164,0.1903,2.8736,0.264,7.2483,0.0755,0.7438,0.2005,0.4564,0.1501,0.8801,0.1635,1.0019,0.0624,0.6847,0.426,0.5404,0.3847,0.4333,0.1812,0.4335,0.2904,0.5053,0.1623,0.4834,0.1866,0.4876,0.2375,0.2765,0.204,27.0,14.5455,29.0909,42.2727,36.3636,18.1818,63.6364,72.7273,36.3636,18.1818,63.6364,45.4545,45.4545,54.5455,100.0,63.6364,0.0,36.3636,54.5455,9.0909,45.4545,90.9091,81.8182,72.7273,81.8182,72.7273,100.0,90.9091,18.1818,27.2727,45.4545,36.3636,54.5455,63.6364,27.2727,18.1818,27.2727,0.0,36.3636,18.1818,63.6364,72.7273,38.1086,0.2922,42.4042,0.2726
16,COLOMBIA - PRIMERA A,2024-12-06,00:30,Atl. Nacional,Dep. Pasto,1.75,3.3,4.8,1.5,2.5,1.44,2.63,2.35,1.57,2.2,1.62,0.5714,0.303,0.2083,0.6667,0.4,0.6944,0.3802,0.4255,0.6369,0.4545,0.6173,0.5303,0.3646,1.8857,0.6875,2.7429,1.4545,3.05,1.55,1.5,56.7456,37.7757,36.8699,0.6354,0.4697,0.3125,1.9069,0.6205,0.6559,1.7803,1.1471,0.3441,-0.3941,-1.2286,0.7676,1.7914,0.2679,1.7436,0.3553,1.4697,0.571,1.4364,1.9927,0.9204,0.8057,0.9319,0.8456,0.6379,1.1998,0.7867,3.4181,0.1796,3.318,0.0776,1.5018,0.2482,4.1088,0.209,1.3476,0.1656,0.606,0.1023,0.7567,0.0892,0.6514,0.1294,0.5987,0.6287,0.5847,0.3925,0.368,0.1481,0.2489,0.1442,0.5812,0.2675,0.5097,0.411,0.6043,0.1678,0.3028,0.3606,36.9091,38.0909,31.4545,29.3636,63.6364,27.2727,36.3636,54.5455,45.4545,18.1818,18.1818,27.2727,72.7273,45.4545,63.6364,45.4545,36.3636,54.5455,36.3636,18.1818,63.6364,81.8182,90.9091,54.5455,90.9091,54.5455,100.0,81.8182,9.0909,45.4545,45.4545,45.4545,54.5455,54.5455,27.2727,18.1818,54.5455,18.1818,63.6364,27.2727,36.3636,54.5455,45.4432,0.1458,46.2083,0.2109
12,BOLIVIA - DIVISION PROFESIONAL,2024-12-06,01:00,Wilstermann,Bolivar,3.4,3.1,2.0,1.44,2.63,1.3,3.4,2.03,1.78,1.8,1.91,0.2941,0.3226,0.5,0.6944,0.3802,0.7692,0.2941,0.4926,0.5618,0.5556,0.5236,1.0968,1.7,0.9118,1.55,0.5882,0.6452,1.4,0.3,1.1,-34.992,-8.5308,-28.8108,0.7,0.0968,0.55,1.8118,0.7177,2.1107,0.5532,0.7564,0.376,1.3926,0.4812,0.8924,0.868,1.1584,0.7544,0.2731,2.4687,0.3446,1.9565,1.4947,0.7384,2.141,0.7478,0.7383,1.6938,0.7484,1.1677,2.6982,0.179,4.6391,0.1174,1.1137,0.1976,2.1318,0.2834,1.1093,0.0632,1.3894,0.1157,0.6093,0.051,0.7985,0.2165,0.5576,0.6985,0.5909,0.4028,0.4222,0.1914,0.6442,0.1652,0.475,0.2206,0.4562,0.4467,0.5823,0.216,0.5061,0.1861,19.6364,15.2727,32.4545,25.5455,72.7273,72.7273,18.1818,27.2727,72.7273,72.7273,18.1818,27.2727,36.3636,54.5455,90.9091,100.0,9.0909,0.0,36.3636,45.4545,63.6364,54.5455,72.7273,72.7273,72.7273,72.7273,90.9091,100.0,27.2727,27.2727,45.4545,54.5455,54.5455,45.4545,72.7273,72.7273,54.5455,63.6364,72.7273,72.7273,18.1818,27.2727,41.3382,0.238,61.5818,0.1306
17,COLOMBIA - PRIMERA A,2024-12-06,02:30,Millonarios,Santa Fe,1.85,3.0,4.8,1.62,2.2,1.57,2.25,2.88,1.4,2.5,1.5,0.5405,0.3333,0.2083,0.6173,0.4545,0.6369,0.4444,0.3472,0.7143,0.4,0.6667,0.6167,0.3854,1.6216,0.625,2.5946,1.6,2.95,1.15,1.8,55.8641,29.8989,41.9872,0.6146,0.3833,0.375,2.4153,0.4638,1.5254,0.8339,1.0691,0.2361,-0.1168,-7.8853,0.2649,1.7633,0.6257,1.2565,0.2165,1.8684,0.5733,1.6295,1.5021,0.6895,0.9469,1.1999,0.433,1.557,1.0637,1.3295,2.4446,0.1163,3.1274,0.158,0.8545,0.5356,3.532,0.1421,1.0359,0.0681,0.7043,0.1008,0.5359,0.2191,0.6588,0.1038,0.5172,0.7595,0.6524,0.2566,0.3204,0.3002,0.2533,0.1323,0.4476,0.4484,0.4962,0.3452,0.6173,0.1881,0.3177,0.3063,41.0,9.3636,22.0,27.1818,63.6364,36.3636,18.1818,45.4545,27.2727,27.2727,18.1818,36.3636,27.2727,45.4545,45.4545,63.6364,54.5455,36.3636,0.0,36.3636,100.0,63.6364,54.5455,54.5455,54.5455,54.5455,81.8182,81.8182,45.4545,45.4545,45.4545,36.3636,54.5455,63.6364,27.2727,45.4545,72.7273,45.4545,63.6364,36.3636,18.1818,45.4545,42.7034,0.2027,42.4701,0.3545
32,GUATEMALA - LIGA NACIONAL,2024-12-06,03:00,Antigua,Xelaju,1.95,2.9,4.2,1.56,2.25,1.52,2.38,2.75,1.4,2.18,1.61,0.5128,0.3448,0.2381,0.641,0.4444,0.6579,0.4202,0.3636,0.7143,0.4587,0.6211,0.6724,0.4643,1.4872,0.6905,2.1538,1.4483,2.25,0.95,1.3,48.3665,25.4077,33.0239,0.5357,0.3276,0.3095,2.1169,0.5516,1.025,1.019,0.8772,0.2693,0.1446,5.0643,0.9872,1.058,0.3516,1.9175,0.1484,2.7257,0.1684,2.402,1.8803,0.6293,0.8781,1.3905,1.0031,0.8916,0.7335,0.6368,2.83,0.0816,3.059,0.294,1.5173,0.2859,2.5136,0.3217,1.2769,0.0705,0.5441,0.227,0.8223,0.1841,0.4531,0.1441,0.5592,0.7639,0.6708,0.3396,0.4662,0.26,0.2251,0.2115,0.494,0.2417,0.4861,0.4721,0.6446,0.1087,0.27,0.2322,29.7273,26.4545,19.7273,43.5455,90.9091,45.4545,9.0909,36.3636,63.6364,27.2727,9.0909,0.0,54.5455,45.4545,72.7273,27.2727,27.2727,72.7273,36.3636,27.2727,63.6364,72.7273,81.8182,54.5455,81.8182,54.5455,100.0,81.8182,18.1818,45.4545,63.6364,18.1818,36.3636,81.8182,63.6364,9.0909,63.6364,18.1818,90.9091,45.4545,9.0909,36.3636,42.328,0.1876,48.74,0.2255
40,MEXICO - LIGA MX,2024-12-06,03:00,Club America,Cruz Azul,2.9,3.0,2.38,1.4,2.75,1.29,3.5,1.95,1.9,1.7,2.05,0.3448,0.3333,0.4202,0.7143,0.3636,0.7752,0.2857,0.5128,0.5263,0.5882,0.4878,0.9667,1.2185,1.0345,1.2605,0.8207,0.7933,0.52,0.1,0.62,-14.5742,2.8624,-17.2234,0.2185,0.0333,0.2605,2.2218,0.5726,2.2246,0.5718,0.7945,0.2768,1.1809,0.5581,0.4003,1.7177,1.14,0.5289,0.3958,1.2746,0.48,1.6854,1.3764,0.8197,1.94,0.6099,0.5819,0.8974,0.7591,1.376,2.6518,0.0765,4.0981,0.2056,0.7591,0.1593,2.4102,0.1199,1.1215,0.0489,1.1517,0.1704,0.5306,0.0944,0.8335,0.0677,0.4366,0.8754,0.587,0.5194,0.5586,0.3104,0.5151,0.2345,0.4927,0.1433,0.494,0.1879,0.6067,0.2011,0.4853,0.346,40.0,24.8182,26.8182,17.5455,63.6364,63.6364,36.3636,27.2727,27.2727,63.6364,27.2727,18.1818,36.3636,45.4545,54.5455,90.9091,45.4545,9.0909,18.1818,63.6364,81.8182,36.3636,54.5455,81.8182,54.5455,81.8182,100.0,100.0,45.4545,18.1818,45.4545,54.5455,54.5455,45.4545,27.2727,54.5455,72.7273,72.7273,63.6364,63.6364,36.3636,27.2727,38.9701,0.2002,57.4889,0.1464
34,INDONESIA - LIGA 1,2024-12-06,09:30,Borneo,PSIS Semarang,1.38,4.0,7.0,1.34,2.95,1.28,3.4,1.97,1.77,2.23,1.6,0.7246,0.25,0.1429,0.7463,0.339,0.7812,0.2941,0.5076,0.565,0.4484,0.625,0.345,0.1971,2.8986,0.5714,5.0725,1.75,5.62,2.62,3.0,70.4108,52.6434,56.3099,0.8029,0.655,0.4286,1.7853,0.7921,0.6831,1.7434,0.4482,1.3846,-0.8478,-0.9963,1.0058,0.9942,0.5258,1.3077,0.5641,1.2189,0.7545,1.1988,1.8977,0.7452,0.7254,1.6097,1.4495,0.9667,1.5732,0.7171,2.941,0.0911,2.1455,0.2409,2.0464,0.2779,5.4502,0.0974,1.2138,0.067,0.4156,0.302,0.8502,0.1464,0.8702,0.0584,0.4784,0.7,0.6092,0.4409,0.6074,0.188,0.5633,0.1671,0.5416,0.3058,0.5244,0.2687,0.6094,0.1421,0.2858,0.3163,30.0909,28.3636,20.5455,24.4545,72.7273,36.3636,18.1818,45.4545,63.6364,27.2727,9.0909,45.4545,45.4545,45.4545,72.7273,72.7273,27.2727,27.2727,36.3636,36.3636,63.6364,63.6364,81.8182,72.7273,81.8182,72.7273,90.9091,81.8182,18.1818,27.2727,72.7273,54.5455,27.2727,45.4545,54.5455,27.2727,63.6364,18.1818,72.7273,36.3636,18.1818,45.4545,39.5331,0.258,39.8203,0.3229
35,INDONESIA - LIGA 1,2024-12-06,09:30,Persik Kediri,Madura United,1.62,3.6,4.6,1.3,3.15,1.22,3.95,1.78,1.96,1.75,1.98,0.6173,0.2778,0.2174,0.7692,0.3175,0.8197,0.2532,0.5618,0.5102,0.5714,0.5051,0.45,0.3522,2.2222,0.7826,2.8395,1.2778,2.98,1.98,1.0,56.1328,44.7121,26.5651,0.6478,0.55,0.2174,1.6135,0.844,0.8208,1.4226,0.3915,1.7418,-0.7381,-1.6014,0.3499,1.4418,0.3716,1.3576,0.2251,2.0751,0.8178,1.0686,1.3812,1.1343,1.3146,1.1422,0.9897,1.1955,2.0526,0.6162,1.7901,0.346,4.7183,0.0807,2.1756,0.1133,8.9863,0.1674,0.7702,0.1559,0.7708,0.0977,0.8157,0.0776,1.1799,0.077,0.6845,0.4037,0.57,0.5218,0.5412,0.2336,0.5868,0.2297,0.4897,0.2755,0.5314,0.334,0.5404,0.178,0.269,0.3007,31.8182,25.3636,22.3636,27.3636,36.3636,18.1818,45.4545,72.7273,27.2727,9.0909,27.2727,54.5455,36.3636,45.4545,54.5455,63.6364,45.4545,36.3636,9.0909,36.3636,90.9091,63.6364,54.5455,81.8182,54.5455,81.8182,81.8182,90.9091,45.4545,18.1818,36.3636,72.7273,63.6364,27.2727,27.2727,9.0909,45.4545,18.1818,36.3636,18.1818,45.4545,72.7273,37.37,0.3022,44.4328,0.3742
2,AUSTRALIA - A-LEAGUE,2024-12-06,09:35,Brisbane Roar,Melbourne City,2.8,3.7,2.2,1.3,3.4,1.17,5.0,1.62,2.3,1.5,2.5,0.3571,0.2703,0.4545,0.7692,0.2941,0.8547,0.2,0.6173,0.4348,0.6667,0.4,0.7568,1.2727,1.3214,1.6818,0.7857,0.5946,0.6,0.9,1.5,-16.6992,24.2277,-36.8699,0.2727,0.2432,0.6818,1.1271,1.1903,0.7906,1.7393,-0.0276,-25.1304,-0.853,-0.6532,0.8297,1.4353,0.4839,1.421,0.8318,0.9026,0.6523,1.8488,2.1563,0.6558,1.0711,0.5036,2.184,0.4001,1.9241,0.7867,5.3628,0.1183,3.4954,0.0555,5.4821,0.1256,4.2318,0.1193,1.2674,0.0874,0.9384,0.0758,1.3584,0.1282,1.0747,0.0771,0.7291,0.2514,0.5948,0.2838,0.8741,0.1401,0.7657,0.1625,0.2959,0.7097,0.4605,0.5653,0.444,0.2273,0.4221,0.1874,38.6364,33.5455,36.0,38.0,36.3636,63.6364,63.6364,36.3636,36.3636,45.4545,36.3636,18.1818,90.9091,72.7273,72.7273,63.6364,27.2727,36.3636,45.4545,36.3636,54.5455,63.6364,100.0,81.8182,100.0,81.8182,100.0,100.0,0.0,18.1818,81.8182,63.6364,18.1818,36.3636,9.0909,27.2727,27.2727,27.2727,36.3636,63.6364,63.6364,36.3636,40.055,0.2231,51.8731,0.1472
